domain,website,name,needs
handigital.com,https://www.handigital.com/,Han Digital Solution Private Limited,homepage
acquisysolutions.com,https://www.acquisysolutions.com/,Acquisy Solutions Private Limited,wayback+homepage+careers
pro.epikdoc.ai,https://pro.epikdoc.ai/,epikDoc AI Technologies Private Limited,wayback+homepage+careers
valueadd-research.com,https://www.valueadd-research.com/,ValueAdd Research and Analytics Solutions LLP,homepage
sgcsol.com,https://www.sgcsol.com/,SGC IT Solutions Private Limited,wayback+homepage+careers
getmysoutions.in,https://getmysoutions.in,GetMy Solutions Private Limited,wayback+homepage+careers
vixplor.com,https://www.vixplor.com/,Vixplor Analytics Private Limited,wayback+homepage+careers
schwab.com,https://www.schwab.com/,Charles Schwab Services India Private Limited,wayback+homepage+careers
allegion.com,https://www.allegion.com/,Allegion India Private Limited,wayback+homepage
intactinsurance.co.uk,https://www.intactinsurance.co.uk/,Intact Business Services Private Limited,homepage
hdsupply.jobs,https://hdsupply.jobs/us/en/global-technology-center,HD Supply Global Delivery Services Private Limited,wayback+homepage+careers
cubeten.com,http://www.cubeten.com,CubeTen Technologies Private Limited,wayback+homepage+careers
msd.com,https://www.msd.com,MSD Hyderabad Global Capabilities Center India Private Limited,wayback+homepage
utiitsl.com,https://www.utiitsl.com/,UTI Infrastructure Technology and Services Limited,homepage
talentonlease.com,https://talentonlease.com/,TalentOnLease Private Limited,wayback+homepage+careers
everligntek.com,https://www.everligntek.com/,Everligntek Solutions Private Limited,wayback+homepage
zeptologic.com,https://zeptologic.com/,Zepto Logic Technologies Private Limited,wayback+homepage+careers
gesil.co.in,https://www.gesil.co.in/,Global E-Village Services India Limited,wayback+homepage+careers
aagati.com,https://www.aagati.com,AagatiServe Private Limited,wayback+homepage
alkegen.com,https://www.alkegen.com/,Unifrax India Private Limited,wayback+homepage+careers
learnbay.co,https://www.learnbay.co/,Learnvista Private Limited,wayback+homepage+careers
emiconglobal.com,https://www.emiconglobal.com,Globalminds Advisory Services Private Limited,wayback+homepage+careers
prostarm.com,https://prostarm.com/,Prostarm Info Systems Limited,wayback+homepage
agilitz.com,https://www.agilitz.com/about-us/locations,Agilitz Technologies Private Limited,wayback+homepage
titaniumtekzi.com,https://titaniumtekzi.com/,Titanium Tekzi Business Solutions,homepage
amypo.com,https://amypo.com,Amypo Technologies Private Limited,homepage
dawnitservice.com,https://www.dawnitservice.com/,Dawn IT Services & Solutions LLP,homepage
ironmountain.com,https://www.ironmountain.com,Iron Mountain Services Private Limited,wayback+homepage+careers
axesstechnology.in,https://www.axesstechnology.in,Axess Technology,homepage
engieindia.com,https://engieindia.com/,Engie Energy and Services India Private Limited,wayback+homepage
tatacapital.com,https://www.tatacapital.com/about-us.html,Tata Capital Limited,wayback+homepage+careers
goavo.ai,https://www.goavo.ai/,GoAvocado AI Private Limited,wayback+homepage+careers
arthrex.com,https://www.arthrex.com/,Arthrex Software Engineering Private Limited,homepage+careers
tenneco.com,http://www.tenneco.com,Tenneco Global Services Private Limited,wayback+homepage+careers
ligiotec.net,https://www.ligiotec.net/,Ligiotec Solutions Private Limited,wayback+homepage+careers
cdmmediagroup.com,https://www.cdmmediagroup.com/,CDM-Content Design Market LLP,wayback+homepage+careers
kaisemicontrolsystems.com,https://kaisemicontrolsystems.com,Kaisemi Control Systems Private Limited,homepage
shresthacloudsolutions.com,https://www.shresthacloudsolutions.com/,Shrestha Cloud Solutions Private Limited,wayback+homepage
copernicusworld.com,https://copernicusworld.com,Copernicus Consulting Private Limited,wayback+homepage+careers
legionrealtyservices.com,https://www.legionrealtyservices.com/,Legion Realty Services LLP,wayback+homepage+careers
cloddians.com,https://www.cloddians.com,Cloudalytix Tech Solutions LLP,wayback+homepage+careers
finforz.com,https://finforz.com/,Finforz Technologies Private Limited,homepage
acmedian.com,https://acmedian.com/home,Acmedian Technologies Private Limited,wayback+homepage+careers
vialtopartners.com,https://vialtopartners.com/,Vialto Partners India 2 Private Limited,wayback+homepage
benzfab.com,https://www.benzfab.com/,Benzfab Technologies Private Limited,wayback+homepage
mhfaindia.com,https://www.mhfaindia.com/,MHFA India Private Limited,homepage
merufintech.com,https://merufintech.com/,Meru Technosoft Private Limited,wayback+homepage
rea-group.com,https://www.rea-group.com/,REAGCC Technology Services Private Limited,homepage
binarywavessolutions.com,https://www.binarywavessolutions.com/,Binary Waves Solutions Private Limited,homepage+careers
smartbox.in,https://smartbox.in/,Smartbox Ecommerce Solutions Private Limited,wayback+homepage+careers
brillio.com,https://www.brillio.com,Brillio Technologies Private Limited,homepage
bicsglobal.com,http://www.bicsglobal.com,BICS GLOBAL,wayback+homepage+careers
f5.com,https://www.f5.com/,F5 Networks Innovation Private Limited,homepage
pragmaedge.com,http://www.pragmaedge.com,Pragma Edge Software Services Private Limited,homepage+careers
mobillor.com,http://www.mobillor.com,Mobillor Technologies Private Limited,wayback+homepage+careers
unfold-consulting.com,http://unfold-consulting.com/,Unfold Culture Catalyst Private Limited,wayback+homepage+careers
denso.com,https://www.denso.com/in/en/,DENSO International India Private Limited,wayback+homepage+careers
andolasoft.com,http://www.andolasoft.com,Andolasoft (India) Private Limited,homepage
aws.amazon.com,https://aws.amazon.com/,Amazon Web Services India Private Limited,wayback+homepage+careers
veridic.co.uk,http://www.veridic.co.uk,Veridic Technologies Private Limited,wayback+homepage+careers
appsmartz.com,http://www.AppSmartz.com,AppSmartz,homepage
kloctechnologies.com,https://www.kloctechnologies.com,KLoc Technologies Private Limited,homepage
sigmancomp.com,http://www.sigmancomp.com,Sigma Analytics and Computing Private Limited,wayback+homepage+careers
aziwa.com,http://www.aziwa.com,Aziwa InfoSystems Private Limited,wayback+homepage+careers
mphatek.com,http://www.mphatek.com,mPhatek Systems Private Limited,wayback+homepage+careers
barco.com,http://www.barco.com,Barco Electronic Systems Private Limited,wayback+homepage+careers
augustinfotech.com,http://www.augustinfotech.com,AugustCode Solutions Private Limited,homepage
navbackoffice.com,http://www.navbackoffice.com,NAV Fund Services (India) Private Limited,wayback+homepage
essitco.com,https://www.essitco.com/,E Software Solutions,wayback+homepage+careers
novactech.in,https://novactech.in/index.html,Novac Technology Solutions Private Limited,wayback+homepage+careers
marensolutions.com,http://www.marensolutions.com,Maren Solutions Private Limited,homepage
ossisto.com,https://www.ossisto.com/,Ossisto Technologies Private Limited,homepage
morningstar.in,http://www.morningstar.in,MorningStar India Private Limited,homepage+careers
icanbpo.com,https://www.icanbpo.com,ICAN BPO Private Limited,wayback+homepage+careers
humanfactors.com,http://www.humanfactors.com,Human Factors International Private Limited,wayback+homepage
ituple.com,https://ituple.com/,iTuple Technologies Private Limited,wayback+homepage+careers
neenopal.com,https://www.neenopal.com/,Neenopal Intelligent Solutions Private Limited,homepage+careers
intechspace.com,https://www.intechspace.com/,iNtechspace Technologies Private Limited,wayback+homepage+careers
sabre.com,http://sabre.com,Sabre Travel Technologies Private Limited,homepage
eluminoustechnologies.com,https://eluminoustechnologies.com,Eluminous Technologies Private Limited,wayback+homepage
kritilabs.com,http://www.kritilabs.com,KritiLabs Technologies Private Limited,wayback+homepage+careers
metclouds.com,https://metclouds.com,MetClouds Technologies Private Limited,homepage
technodg.com,https://www.technodg.com,Techno Developers Group,homepage
confiexdataroom.com,https://www.confiexdataroom.com,Confiex Data Room Private Limited,wayback+homepage+careers
redblacktree.com,http://www.redblacktree.com,RedBlackTree Technologies Private Limited,wayback+homepage+careers
kalsofte.com,http://kalsofte.com/new/,Kalpatharu Software Limited,homepage+careers
axs-solutions.com,http://axs-solutions.com,AXS Solutions and Consulting Private Limited,wayback+homepage+careers
softnet.co.in,http://www.softnet.co.in/,Softnet Technoware Private Limited,homepage
ezesoft.com,https://www.ezesoft.com/,EzeSoftware India Private Limited,wayback+homepage+careers
silicontechlab.com,https://www.silicontechlab.com/,Silicon Techlab Private Limited,wayback+homepage+careers
caftius.com,http://www.caftius.com,Caftius Technologies Private Limited,homepage+careers
paratussystems.com,http://www.paratussystems.com,Paratus Systems Private Limited,wayback+homepage+careers
mt.com,http://www.mt.com,Mettler-Toledo India Private Limited,wayback+homepage+careers
akzonobel.com,http://www.akzonobel.com,Akzo Nobel Global Business Services LLP,wayback+homepage
aspirify.net,http://www.aspirify.net/,Aspirify Enterprises Private Limited,wayback+homepage+careers
predictiveanalytics.in,https://predictiveanalytics.in/,Predictive Analytics Solutions Private Limited,homepage+careers
entiovi.com,http://www.entiovi.com,Entiovi Technologies Private Limited,wayback+homepage
avineon.com,https://www.avineon.com,Avineon India Private Limited,homepage+careers
versupinfotech.com,http://versupinfotech.com/,VERSUP InfoTech Private Limited,wayback+homepage
viosmedical.com,http://www.viosmedical.com,Murata Vios Private Limited,homepage
nlpbots.com,https://www.nlpbots.com,Light Information Systems Private Limited,wayback+homepage+careers
botaiml.com,http://botaiml.com/index.php,BOT AI ML Private Limited,wayback+homepage
questdiagnostics.com,http://www.QuestDiagnostics.com,Quest Diagnostics HTAS India Private Limited,homepage
opexworks.com,http://www.opexworks.com,OpexWorks Solutions Private Limited,homepage+careers
gradientm.com,http://www.gradientm.com,Gradient M IT Consulting and Services Private Limited,homepage
elementzit.com,http://www.elementzit.com,Elementz IT Solutions Private Limited,wayback+homepage+careers
titechglobal.com,http://www.titechglobal.com,RCG Global Services (India) Private Limited,wayback+homepage+careers
erginous.com,http://www.erginous.com,Erginous Technologies,homepage
cognicor.com,http://www.cognicor.com,CogniCor Technologies Private Limited,wayback+homepage+careers
cumminsindia.com,https://cumminsindia.com/,Cummins Technologies India Private Limited,wayback+homepage+careers
bizmetric.com,https://www.bizmetric.com,Biz-Metric India Private Limited,wayback+homepage+careers
rostantechnologies.com,http://www.rostantechnologies.com,ROSTAN Technologies Private Limited,homepage
avanceservices.com,https://www.avanceservices.com/,Avance Consulting Services Private Limited,wayback+homepage+careers
gebbs.com,https://gebbs.com/,Gebbs Healthcare Solutions Private Limited,wayback+homepage+careers
oremuscorp.com,http://www.oremuscorp.com,Oremus Corporate Services Private Limited,wayback+homepage+careers
unifyrcm.com,http://unifyrcm.com/,Unify healthcare Services LLP,wayback+homepage+careers
quantafic.com,http://quantafic.com/,Quantafic Business Solutions Private Limited,wayback+homepage+careers
datatemplate.com,https://www.datatemplate.com,Data Template Infotech Private Limited,homepage
logicmonitor.com,https://www.logicmonitor.com/,LogicMonitor (India) Private Limited,homepage
servosys.com,https://www.servosys.com,Servosys Solutions (A Unit of EML Consultancy Services Private Limited),wayback+homepage+careers
econzit.com,http://www.econzit.com,Econz IT Services Private Limited,wayback+homepage+careers
refinitiv.com,https://www.refinitiv.com,Refinitiv India Shared Services Private Limited,wayback+homepage
macquarie.com,https://www.macquarie.com/in/corporate,Macquarie Global Services Private Limited,homepage
ceymox.com,https://ceymox.com,Ceymox Technologies Private Limited,homepage
bk.mufg.jp,https://www.bk.mufg.jp/global/,MUFG Bank Ltd,wayback+homepage
qlikchain.com,https://www.qlikchain.com,Quantrello Digital Private Limited,wayback+homepage+careers
hersecondinnings.com,http://www.hersecondinnings.com,World of Opportunities for Women LLP,wayback+homepage
medialogicindia.com,http://www.medialogicindia.com,Medialogic Solutions Private Limited,homepage+careers
springworks.in,https://www.springworks.in/,Springrole India Private Limited,wayback+homepage+careers
ymtsindia.com,http://ymtsindia.com/,Youngminds Technology Solutions Private Limited,homepage
placementzone.com,http://placementzone.com,Placement Zone,wayback+homepage+careers
opcito.com,http://www.opcito.com,Opcito Technologies Private Limited,wayback+homepage
bayer.in,http://www.bayer.in,Bayer CropScience Limited,wayback+homepage+careers
mrcooper.com,https://www.mrcooper.com/,NSM Services Private Limited,wayback+homepage
extremecompute.com,https://www.extremecompute.com/,Extreme Compute Technologies Private Limited,wayback+homepage+careers
toshalinfotech.com,http://www.toshalinfotech.com,Toshal Infotech Private Limited,homepage
pinelabs.com,https://www.pinelabs.com/,Pine Labs Limited,homepage
prochant.com,https://www.prochant.com/india,Prochant India Private Limited,wayback+homepage+careers
epiqglobal.com,https://www.epiqglobal.com/en-gb,Epiq Systems India Private Limited,wayback+homepage+careers
transactcampus.com,https://www.transactcampus.com,Transact Campus India Private Limited,wayback+homepage
qentelli.com,https://www.qentelli.com/,Qentelli Solutions Private Limited,wayback+homepage+careers
meesho.com,https://meesho.com/,Fashnear Technologies Private Limited,wayback+homepage+careers
vertexglobalservices.com,https://vertexglobalservices.com/,Team Vertex Global Services LLP,wayback+homepage+careers
rpatech.ai,https://www.rpatech.ai,RPATech (Spawn Ventures Services Private Limited),homepage
agshealth.com,http://www.agshealth.com,AGS Health Private Limited,wayback+homepage
alcon.com,http://www.alcon.com,Alcon Laboratories (India) Private Limited,homepage
ilead-group.com,http://ilead-group.com/,iLEAD Power Tech and Management Private Limited,wayback+homepage+careers
cogenthub.com,http://www.cogenthub.com,CogentHub Private Limited,homepage
codoid.com,http://www.codoid.com,Codoid Innovations Private Limited,wayback+homepage+careers
gemini-us.com,http://www.gemini-us.com,Gemini Consulting and Services India Private Limited,wayback+homepage+careers
apollo.com,http://www.apollo.com,Apollo India Services LLP,homepage
ukbitsolutions.com,http://www.ukbitsolutions.com,UKB IT Solutions Private Limited,wayback+homepage+careers
ankogcc.com,https://ankogcc.com/,ANKO GCC (India) Private Limited,wayback+homepage+careers
ingrammicro.com,https://www.ingrammicro.com/,Ingram Micro Platform Technology India Private Limited,wayback+homepage+careers
siddhanintelligence.com,http://www.siddhanintelligence.com,Siddhan Intelligence Private Limited,wayback+homepage+careers
esri.in,https://www.esri.in/,Esri India Technologies Private Limited,homepage
surensinffotek.com,http://www.surensinffotek.com,QA Masters Private Limited,wayback+homepage+careers
smartek21.com,http://www.smartek21.com,Smartek21 Private Limited,homepage
fci-ccm.com,https://www.fci-ccm.com,Friends Color Images Private Limited,homepage
creationinfoways.com,https://creationinfoways.com,Creation Infoways Private Limited,homepage+careers
networkredux.com,https://www.networkredux.com/,Network Redux India Private Limited,homepage
azuresys.com,http://www.azuresys.com,Azure Software Private Limited,wayback+homepage
improsys.in,http://www.improsys.in,Improsys,wayback+homepage+careers
skpts.com,https://www.skpts.com,SKP Title Search Private Limited,wayback+homepage+careers
pspl.ind.in,http://pspl.ind.in/,Parameter Softwares Private Limited,homepage+careers
itariumtech.com,http://www.itariumtech.com,Itarium Technologies India Private Limited,wayback+homepage+careers
stpis.com,https://www.stpis.com,STP Investment Services India Private Limited,wayback+homepage+careers
myanalysers.com,http://www.myanalysers.com,My Analysers,homepage+careers
innovapptive.com,http://www.innovapptive.com,Innovapptive Global Solutions Private Limited,homepage
infocomsoft.com,http://infocomsoft.com,Infocom Software Private Limited,wayback+homepage+careers
altezzasys.com,http://altezzasys.com/,AltezzaSys Systems Private Limited,wayback+homepage+careers
voltusone.com,https://voltusone.com/,Voltuswave Technologies India Private Limited,wayback+homepage+careers
agnotalents.com,https://agnotalents.com/,Agno Talents Private Limited,wayback+homepage+careers
transaltus.com,http://www.transaltus.com,Transaltus Technologies Private Limited,wayback+homepage
niit.com,http://www.niit.com,NIIT Limited,homepage+careers
caprusit.com,http://www.caprusit.com,Caprus IT Private Limited,homepage
skynats.com,https://www.skynats.com,Skynats Technologies,homepage
urolime.com,https://www.urolime.com,Urolime Solutions Private Limited,homepage+careers
ncssoft.in,https://ncssoft.in,NCS Soft Solutions Private Limited,homepage
cybermeru.com,https://www.cybermeru.com,CyberMeru Technologies Private Limited,homepage
bluecoiniot.com,https://www.bluecoiniot.com,Bluecoin IoT Solutions Private Limited,wayback+homepage
atharvasolutions.in,http://www.atharvasolutions.in,Atharva Agronomics Private Limited,wayback+homepage+careers
ikshealth.com,https://www.ikshealth.com,Inventurus Knowledge Solutions Limited,homepage
elogixsoft.com,http://www.elogixsoft.com,Elogix Software Private Limited,wayback+homepage
groundtruth.com,https://www.groundtruth.com/,Groundtruth India Private Limited,homepage
eclatprime.com,https://www.eclatprime.com,Eclantiqx Digital Private Limited,wayback+homepage+careers
empaxis.com,http://www.empaxis.com,Empaxis Data Management India Private Limited,homepage
infovision.com,https://www.infovision.com,InfoVision Labs India Private Limited,homepage
aqbsolutions.com,https://www.aqbsolutions.com/,aQb Solutions Private Limited,homepage
saintellectsolutions.com,https://saintellectsolutions.com,Swappl Intellect Sol Private Limited,wayback+homepage+careers
virtualclone.in,https://www.virtualclone.in/,VirtualTech Outsourcing Services Private Limited,wayback+homepage+careers
abinfoways.com,http://abinfoways.com,AB Infoways,wayback+homepage+careers
haltdos.com,https://www.haltdos.com/,Halt Dos.com Private Limited,homepage
scan-it.com.sg,https://www.scan-it.com.sg/#contact-us,Scan-IT Solution (India) Private Limited,homepage+careers
shooliniuniversity.com,https://shooliniuniversity.com/,Foundation For Life Sciences & Business Management,homepage
fortmindz.com,https://fortmindz.com/,Fortmindz Private Limited,homepage
gwcteq.com,https://gwcteq.com/,Global We Connect Technologies Private Limited,wayback+homepage+careers
webpt.com,https://www.webpt.com/,WebPT India Private Limited,wayback+homepage+careers
integratedenterprise.in,http://integratedenterprise.in,Integrated Enterprise Solutions Private Limited,wayback+homepage+careers
cybersafehaven.com,https://www.cybersafehaven.com/,CyberSafeHaven Consulting (OPC) Private Limited,homepage+careers
deepsense.in,http://deepsense.in,Deepsense Digital Solutions Private Limited,wayback+homepage+careers
oaknorth.co.uk,https://oaknorth.co.uk,OakNorth Global Private Limited,wayback+homepage
sanaari.net,http://www.sanaari.net/,Sanaari Software Solutions Private Limited,wayback+homepage
reltio.com,https://www.reltio.com,Reltio India Private Limited,homepage
insightsfeedback.com,https://insightsfeedback.com/,Feedback Business Insights Private Limited,wayback+homepage+careers
netsourcing.co.in,https://netsourcing.co.in/,Netsourcing (A division of Abundance Investment Advisors LLP),wayback+homepage+careers
vfactservices.com,https://vfactservices.com/,VFact Services Private Limited,wayback+homepage+careers
mikrografeio.com,https://www.mikrografeio.com/,Mikro Grafeio Services Private Limited,wayback+homepage
skillinstill.com,http://www.skillinstill.com,Skill Instill Technologies,wayback+homepage
sganalytics.com,http://www.sganalytics.com,SG Analytics Private Limited,homepage
siliconstack.com.au,https://www.siliconstack.com.au,Austrax Technologies India Private Limited,wayback+homepage+careers
jaydu.com,https://jaydu.com/,Jaydu India Private Limited,wayback+homepage
veetechnologies.com,http://www.veetechnologies.com,VEE Technologies Private Limited,homepage
techmeridian.in,https://www.techmeridian.in,Techmeridian Solutions Private Limited,wayback+homepage+careers
cromacampus.com,http://www.cromacampus.com,CromaCampus Training & Development Private Limited,wayback+homepage+careers
evarooms.merckgroup.com,https://evarooms.merckgroup.com/Location/India,Merck Life Science Private Limited,wayback+homepage+careers
bluebash.co,https://www.bluebash.co/,Bluebash Consulting Private Limited,wayback+homepage
prevajconsultants.com,https://www.prevajconsultants.com/,Prevaj Consultants Private Limited,homepage+careers
tatwa.com,https://www.tatwa.com/,Tatwa Technologies Limited,homepage
swiggy.com,https://www.swiggy.com/,Swiggy Limited,homepage
commvault.com,https://www.commvault.com/,Commvault Systems (India) Private Limited,wayback+homepage
sagent.com,https://sagent.com/,Sagent M&C India Private Limited,homepage
softlinkinformation.com,https://www.softlinkinformation.com/,SLink Information Systems Private Limited,wayback+homepage+careers
nextbigbox.in,http://www.nextbigbox.in,NextBigBox Private Limited,wayback+homepage
fasttek.com,https://www.fasttek.com/,FastSwitch-Great Lakes Private Limited,wayback+homepage+careers
prologic-technologies.com,https://www.prologic-technologies.com/,Prologic Consulting Private Limited,wayback+homepage+careers
vittreebi.com,http://www.vittreebi.com,Vittree Professional Insights LLP,homepage
in.sodexo.com,https://in.sodexo.com/home.html,Sodexo India Services Private Limited,wayback+homepage
vertexit.com,http://vertexit.com/,Vertex Systems Limited,wayback+homepage+careers
egnoto.com,http://www.egnoto.com,Egnoto Technologies LLP,wayback+homepage+careers
technogenindia.com,https://technogenindia.com/,Technogen India Private Limited,wayback+homepage+careers
cognida.ai,https://cognida.ai/,Cognida Private Limited,homepage+careers
bajajtechnologyservices.com,http://www.bajajtechnologyservices.com,Bajaj Finserv Direct Limited,wayback+homepage+careers
kochhar.com,https://kochhar.com/,Kochhar & Co.,homepage
proxiio.com,https://www.proxiio.com,Proxiio Global Solutions Private Limited,wayback+homepage+careers
aligntech.com,https://www.aligntech.com/,Invisalign India LLP,homepage
honeywell.com,https://www.honeywell.com/us/en,Honeywell Automation India Limited,wayback+homepage+careers
mco.mycomplianceoffice.com,https://mco.mycomplianceoffice.com/,MCO MyCompliance India Private Limited,wayback+homepage
xandertalent.in,http://xandertalent.in,Xander Consulting and Advisory Private Limited,wayback+homepage+careers
sticsoftsolutions.com,https://www.sticsoftsolutions.com/,Stic Soft E-Solutions Private Limited,homepage
clogration.com,http://www.clogration.com,Clogration India Private Limited,homepage
ibrandtech.com,https://ibrandtech.com/,Ibrand Tech Solutions Private Limited,wayback+homepage
iimmumbai.ac.in,https://iimmumbai.ac.in/,"Indian Institute of Management, Mumbai",wayback+homepage+careers
cetark.com,https://www.cetark.com/,Cetark Solutions Private Limited,wayback+homepage+careers
jll.co.in,https://www.jll.co.in/,Jones Lang LaSalle Property Consultants (India) Private Limited,wayback+homepage
opentrends.net,https://www.opentrends.net/en,Opentrends Technologies Private Limited,wayback+homepage+careers
utkallabs.com,https://utkallabs.com/,Utkal Labs Private Limited,wayback+homepage
nmrk.com,https://www.nmrk.com/,Newmark CRE Services Private Limited,wayback+homepage+careers
ibridge360.com,https://www.ibridge360.com/,iBridge360 Edtech Private Limited,wayback+homepage+careers
motilaloswal.com,https://www.motilaloswal.com/,Motilal Oswal Financial Services Limited,wayback+homepage
eaton.com,https://www.eaton.com/in/en-us.html,Eaton India Innovation Center LLP,wayback+homepage+careers
burckhardtcompression.com,https://www.burckhardtcompression.com/,Burckhardt Compression (India) Private Limited,wayback+homepage+careers
nipa.kr,http://www.nipa.kr,National IT Industry Promotion Agency,wayback+homepage+careers
sevikatech.com,https://sevikatech.com/,Sevika Tech Private Limited,wayback+homepage
arithra.com,https://arithra.com,Arithra Business Consulting Private Limited,homepage+careers
idoxgroup.com,http://www.idoxgroup.com,Idox India Private Limited,homepage
relatient.com,https://www.relatient.com,Relatient India Private Limited,homepage
v-chq.com,https://www.v-chq.com/,V-CHQ Business services India Private Limited,wayback+homepage+careers
pathwayinfotech.in,https://pathwayinfotech.in,Pathway Infotech,homepage+careers
bdo.in,http://www.bdo.in,BDO India Limited Liability Partnership,homepage
yogiti.com,https://www.yogiti.com,Yogiti Technologies Private Limited,homepage+careers
zestwings.com,https://zestwings.com,Zestwings Informatics Private Limited,homepage+careers
entrans.io,http://entrans.io,Entrans Technologies Private Limited,wayback+homepage
xlnctechnologies.com,https://www.xlnctechnologies.com/,XLNC Academy International Private Limited,wayback+homepage+careers
shyenatechyarns.com,https://www.shyenatechyarns.com,Shyena Tech Yarns Private Limited,wayback+homepage+careers
keical.edu.in,http://www.keical.edu.in,Kingston Educational Institute,wayback+homepage+careers
danaher.com,https://www.danaher.com/,Danaher (Beckman Coulter India Private Limited),wayback+homepage+careers
smartncode.com,https://smartncode.com,Smartncode Technologies Private Limited,homepage
hoonartek.com,https://hoonartek.com,Hoonar Tekwurks Private Limited,homepage
fujitsu.com,http://www.fujitsu.com,Fujitsu Research of India Private Limited,homepage
virtuousscreening.com,https://virtuousscreening.com/,Virtuous Screening Private Limited,homepage+careers
foxmandal.in,http://foxmandal.in,Fox Mandal & Associates LLP,homepage
krishservicesgroup.com,http://www.krishservicesgroup.com/,Krish Software Services (India) Private Limited,wayback+homepage
pmapstest.com,https://www.pmapstest.com,PMaps HR Consultants Private Limited,wayback+homepage+careers
nab.com.au,http://www.nab.com.au,NAB Global Innovation Centre India Private Limited,wayback+homepage+careers
alliantgroup.com,https://www.alliantgroup.com/,Alliantgroup India Talent Private Limited,wayback+homepage
sageitinc.com,https://sageitinc.com/,Sage IT Private Limited,wayback+homepage+careers
mvgdigital.com,https://mvgdigital.com/,MVG Digital Consulting Private Limited,wayback+homepage+careers
inmobi.com,https://www.inmobi.com/,InMobi Technology Services Private Limited,homepage+careers
avasant.com,https://avasant.com/,Avasant Advisory India Private Limited,wayback+homepage
qalibre.in,https://www.qalibre.in/,Qalibre Software Solutions Private Limited,wayback+homepage+careers
braahmam.net,https://www.braahmam.net/,Braahmam Net Solutions Private Limited,homepage
canopusgbs.com,http://Canopusgbs.com,Canopus-GBS Private Limited,wayback+homepage+careers
zehntech.com,https://zehntech.com,Zehntech Technologies Private Limited,homepage
deftsoft.com,https://deftsoft.com/index.php,Live Deftsoft Informatics Private Limited,homepage
iihm.ac.in,https://www.iihm.ac.in/,International Institute of Hotel Management,wayback+homepage+careers
geonxt.in,https://geonxt.in/,GeoNxt Info Solutions Private Limited,homepage+careers
trimplin.com,https://www.trimplin.com/,Trimplin Private Limited,homepage
mploychek.com,https://www.mploychek.com/,NSQTech Private Limited,wayback+homepage
designersx.com,https://designersx.com,DesignersX,homepage
paychexcareers.in,https://www.paychexcareers.in/,Paychex IT Solutions India Private Limited,homepage
svasthyahealth.com,https://svasthyahealth.com,Samasti Health Technologies Private Limited,wayback+homepage+careers
mantruckandbusindia.com,https://www.mantruckandbusindia.com/,Man Truck & Bus India Private Limited,homepage
jwero.ai,https://jwero.ai,Tanika Tech Jewels Private Limited,wayback+homepage
linkfields.com,https://www.linkfields.com,Linkfields Innovations Private Limited,homepage
acaglobal.com,https://www.acaglobal.com/,ACA Global Capability Center (India) Private Limited,wayback+homepage
shl.com,https://www.shl.com/,SHL (India) Private Limited,wayback+homepage+careers
softobiz.com,https://softobiz.com/,Softobiz Technologies Private Limited,wayback+homepage
gacdigital.in,http://www.gacdigital.in,GAC Digital Private Limited,homepage+careers
kryptostech.com,https://kryptostech.com/,Kryptos Technologies Private Limited,homepage
bluebinaries.com,https://www.bluebinaries.com/,BlueBinaries Engineering And Solutions Private Limited,wayback+homepage+careers
jaguar.in,https://www.jaguar.in/index.html,Jaguar Land Rover Technology And Business Services India Private Limited,wayback+homepage+careers
kapilguru.com,https://kapilguru.com/,Kapil Knowledge Hub Private Limited,wayback+homepage+careers
viit.ac.in,http://www.viit.ac.in/,Vishwakarma Institute of Technology (VIT) {Bansilal Ramnath Agarwal Charitable Trust},wayback+homepage+careers
trezix.io,http://www.trezix.io,Trezix Software Private Limited,wayback+homepage+careers
acentra.com,https://www.acentra.com,Acentra Health Software India Private Limited,wayback+homepage
aquilaclouds.com,http://www.aquilaclouds.com,AquilaClouds India Private Limited,wayback+homepage
zerofox.com,http://www.zerofox.com,ZeroFox India Private Limited,wayback+homepage
growexx.com,https://www.growexx.com/,Growby Exx Services Private Limited,wayback+homepage
sagilityhealth.com,https://sagilityhealth.com/,Sagility Limited,wayback+homepage
tquanta.com,http://www.tquanta.com,TQuanta Technologies Private Limited,homepage
to-increase.com,https://www.to-increase.com,To-Increase India Private Limited,wayback+homepage+careers
linkageit.com,https://www.linkageit.com,Linkage IT Private Limited,homepage+careers
indoramaventures.com,https://www.indoramaventures.com,Indorama Ventures Global Shared Services Private Limited,wayback+homepage+careers
vinsinfo.com,https://www.vinsinfo.com/,Vinsinfo Private Limited,homepage
eduedgepro.com,https://eduedgepro.com/,EduEdgePro Private Limited,wayback+homepage+careers
venturesathi.com,https://www.venturesathi.com,VentureSathi Business Services LLP,wayback+homepage+careers
fr8.in,https://www.fr8.in/,New Olog Logistics Private Limited,wayback+homepage+careers
margadvisory.com,https://margadvisory.com/,Marg Advisory Services,wayback+homepage+careers
crisis24.com,https://www.crisis24.com/,Crisis24 Solutions Private Limited,homepage
synergyinstitute.net,https://www.synergyinstitute.net/#,Synergy Group Institution (Under Shivani Educational and Charitable Trust),homepage+careers
techdoquest.com,https://www.techdoquest.com/,TechDoQuest Private Limited,wayback+homepage
haass.io,https://haass.io/,Hectae Analytics and Software Solutions Private Limited,wayback+homepage+careers
qagenic.com,https://qagenic.com,Qagenic Technologies Private Limited,wayback+homepage+careers
