name,linkedinUrl,website,tagline,description,foundedYear,employeeCount,employeeCountRange,followerCount,companyType,industries,specialities,hqCity,hqCountry
Certainty Infotech,https://www.linkedin.com/company/certainty-infotech/,http://certaintyinfotech.com,Driving Business Growth through Analytics and Insights,"Certainty is a Business Intelligence and Consumer Insights organization with the focus on solving client's business challenges through right set of analytical tools.   We work as an extended team or in managed-services mode, delivering excellent solutions, to let our clients focus on their core business and outperform the competition. We provide our clients an array of unique, innovative and affordable solutions to beat the business challenges and unleash their growth potential. We collaborate t",2017,55,51-200,5886,Privately Held,Information Technology & Services,"Data Analytics, Data Science, Data Engineering, Statistics, Machine Learning, Deep Learning, Artificial Intelligence, Big Data, Visualization, Dashboards, Research, Cloud Computing, Python, AWS, Tableau, R",Indore,India
INDORE SOFTWARE ASSOCIATION (ISA),https://www.linkedin.com/company/i-s-a/,https://indoresa.com,Indore's Largest Software Networking Organization,"Indore Software Association (ISA) is the largest referral networking organization for tech leaders in Indore. We help you connect with the right professional to grow your business. ISA was founded for monthly meetings with you to promote an environment for regular networking, sharing ideas, and building quality business relationship possibilities that will add value to our member's businesses. It is helping not just others but also you to build your network and the meeting type that fits your li",2022,27,2-10,7630,Privately Held,IT Services and IT Consulting,"Networking, Growth, Collaboration, Business, Communication, Innovation, Opportunity",Indore,India
60db.ai,https://www.linkedin.com/company/60-db/,https://60db.ai,Give your product a voice.,"Give your product a voice.                                                                                                                                                                                                                             60db is the all-in-one AI voice platform that lets developers and teams add human-quality voice to any product — in minutes, not months.                                                                                                                     ",2026,2,2-10,344,Privately Held,Embedded Software Products,,Indore,India
Digiflex LTD,https://www.linkedin.com/company/digiflex-ltd/,http://www.digiflex.co.uk/,,"We are an established UK SME specialising in multi channel global online retail with over 10 years experience. We pride ourselves in providing a great customer experience and provide a range of quality products at affordable prices.  Our mission is to provide the UK and Europe with the best products at the best possible price and to back this up with exceptional service. Our company name DIGIFLEX and brand ‘TRIXES’ is well recognized in the e-commerce world and we aim to maintain the great rep",2004,18,11-50,438,Privately Held,Retail,"Internet Sales, Marketplace, E-Commerce, Online Retail",Hockley,UK
Aasmo Digital Pvt Ltd,https://www.linkedin.com/company/aasmodigitalpvtltd/,https://aasmo.in/,AASMO DIGITAL PVT LTD is India's leading Digital Marketing Agency ,"AASMO DIGITAL PVT LTD is India's leading Digital Marketing Agency Specializing in Organic Digital Marketing Campaigns which build & highlight your online business presence, connecting your business with people looking for your products/services online & generate sales.""  AASMO DIGITAL - A Knowledge Base Digital Marketing Strategy THAT GROW YOUR BUSINESS! 🚀  We can help you to take your business to new heights. 🏆  📈 We Build Your Brand with our Innovative Ideas &   💢 Logo & Banner Design 💢 Websit",2018,17,201-500,1555,Partnership,Advertising Services,"Digital Marketing, IT Consultancy, Graphic Designing, Branding",Indore,India
TekIT Software Solutions Pvt. Ltd. (India & USA),https://www.linkedin.com/company/tekit-softwares/,https://tekitsolution.com,"Tech Innovation and Skilled Talent, Unified.","TekIT Software Solutions is an IT service and staffing-first tech partner that uses AI-powered recruitment to match businesses with the right talent, faster and smarter than the old-school way. We're not just filling seats — we're building teams that actually move the needle. Our offices are located in USA, Indore & Bangalore, India, we've been doing this since 2018 for clients across the US, UK, Australia, Europe, Dubai, and India.   Our Primary 4 Staffing Models:   🔹 GCC — Building your Global",2018,85,201-500,124920,Privately Held,IT Services and IT Consulting,"Web development, SDLC, Agile, Git, iOS, Android, Automation testing, React, Managed Services, Staff Augmentation, Full Stack Developers, Dot Net Developers, Devops, UI/UX developers, Backend developers, Frontend Developers, AIML",Indore,India
MINDIII Systems Pvt. Ltd.,https://www.linkedin.com/company/mindiii-systems/,https://www.mindiii.com/,"AI, Data & Cloud Engineering Partner | Building Secure Software & SaaS Products for Global Enterprises and Startups","Founded in 2015, MINDIII is a trusted AI, Data & Cloud Engineering partner helping startups and enterprises worldwide build secure, scalable, and intelligent digital products.  Over the last decade, we've partnered with 50+ startups and enterprise customers globally — accelerating digital transformation, modernizing legacy systems, and delivering measurable business value through Artificial Intelligence, Data Engineering, Cloud Engineering, Cybersecurity, and Custom Software Development.  Our Ex",2015,65,51-200,15038,Privately Held,IT Services and IT Consulting,"Artificial Intelligence, Generative AI, Machine Learning, AI Agents & Automation, Data Engineering, Data Analytics & BI, Cloud Engineering, Cloud Migration, AWS, Microsoft Azure, Google Cloud Platform, DevSecOps, Cybersecurity, Custom Software Development, SaaS Product Development, Enterprise Application Development, Web & Mobile App Development, QA & Test Automation, Staff Augmentation, Digital Transformation Consulting, Dedicated Engineering Teams, Staff Augmentation, Technology Consulting, Databricks, Managed IT Services, DevOps",Indore,India
Techlene Software Solutions Pvt. Ltd.,https://www.linkedin.com/company/techlene/,http://www.techlene.com/,Let us help you with your Digital Transformation!,"Techlene is a leading ERP software, enterprise technology, and digital transformation company headquartered in Indore, India. We specialize in delivering intelligent ERP solutions, business automation platforms, cloud applications, and advanced data-driven technologies that help businesses, industries, and educational institutions streamline operations, improve efficiency, and accelerate growth.  At Techlene, we combine enterprise software expertise with modern technologies including AI, Big Dat",2015,77,51-200,9020,Privately Held,IT Services and IT Consulting,"Custom ERP Software Development, Business Anlaysis, Manufacturing ERP Software, Industrial ERP Software, School Management System, College Management System, Payroll Management Software, CRM Software, Android Development, Big Data Solutions, Java Development, Software Development, Custom Business Application Development, Custom Mobile App Development, Custom Mobile Application Development, ERP Software for Electronics Company, ERP Software for Furniture Company, ERP Software for Plastics Company, Construction ERP Software, HRMS Software, ERP Consultation, ERP Planning, ERP Consultant, ERP Consultancy, Industrail IOT Integration, Industry 4.0 Development, IoT Applications, Internet of Things, PLC Integration, Enterprise Resource Planning, Industry 4.0 Standards, Payroll Software, RexoERP, RexoAsset, Rexocampus, Rexoiot, Rexoapps, Supply Chain Management Softwrae, AI based ERP Software, AI based school erp, ai based college erp, Logistic Management Software, Asset Management Software, Flutter Developement, Node.js developement, React Development, ERP company in indore, Android development in indore, Software developement in indore, software company in indore",Indore,India
MindVora Solution,https://www.linkedin.com/company/mindvora-solution/,https://mindvorasolution.com/,IT Services and IT Consulting | Digital Engineering | FinTech & Capital Markets Technology.,"MindVora Solution is a technology-driven IT services, digital engineering, and resource augmentation company helping organizations access skilled technology professionals and scalable engineering capabilities.  We support businesses requiring additional technology capacity, niche expertise, or flexible resources for ongoing and new initiatives.  Our Technology Capabilities: • Java / Spring Boot / Microservices • Python & Full Stack Development • Cloud – AWS / Azure • Data Engineering & Analytics",2021,7,11-50,1624,Privately Held,IT Services and IT Consulting,"IT Resource Augmentation, IT Consulting, Digital Engineering, IT Staffing, Custom Software Development, Java Development, Cloud Computing, Data Engineering, Artificial Intelligence, Generative AI, DevOps, QA & Automation, Cybersecurity, FinTech, Capital Markets, Calypso, Murex, Business Analysis, Technology Consulting, Software Testing",Indore,India
BETFOC,https://www.linkedin.com/company/betfoc-official/,https://www.betfoc.com/,BETFOC | New Age Leader in Innovative iGaming Solutions | 450+ Platforms Launched | 10+ Years of Experience | Dubai HQ,"BETFOC is the leading iGaming Software Provider, based in Dubai. With 10+ years of experience, we specialize in launching Online Casino Platforms, Sportsbook Platforms, Online Lottery Platforms, Fast Games Platforms, and iGaming API Integration Services. These solutions are designed to help individuals and businesses in the iGaming industry thrive.  BETFOC has successfully launched over 450+ platforms, engaging more than 5M+ users across 10+ countries. We work with premium game providers like Ev",2014,56,51-200,8962,Privately Held,Software Development,,Dubai,United Arab Emirates
Global Successors,https://www.linkedin.com/company/global-successors/,https://globalsuccessors.com/,,"At Global Successors, we are dedicated to delivering exceptional software development services tailored to meet the unique needs of businesses worldwide. Our expertise spans across frontend and backend development, mobility solutions, and cloud computing, ensuring comprehensive and innovative digital solutions.   Our industry expertise is vast and diverse, covering sectors such as:  ~ SAAS: Develop powerful, scalable, and secure solutions to streamline operations and enhance customer engagement.",2022,18,11-50,550,Privately Held,IT Services and IT Consulting,"SAAS, eComm, Fintech, Hospitality, Tourism, IT Services, Ticketing, Solar Software",Indore,India
MaMITs Pvt. Ltd.,https://www.linkedin.com/company/mamits/,https://www.mamits.com,"You Imagine, We Innovate! #FreedomOfDevelopment 🌟We bring your ideas to life with innovative digital solutions. 🚀","Achieve Scalable Growth with Our Business Solutions!  Since 2015, MaM ITs Pvt. Ltd. has been a leading IT development and design firm serving businesses in Bhopal, Indore, and beyond. We are committed to providing the best, most innovative digital solutions to help our clients succeed.  We're committed to propelling your business to the next stage, regardless of its size. Our innovative solutions ensure rapid and scalable growth. 🚀  Launch Your Dream Startup!  Starting your own business can be d",2015,13,11-50,648,Privately Held,Information Technology & Services,"SEO, e-Commerce,   M-Commerce, Web Casting, Wordpress development, Opencart Development, Android Apps Development, Virtual Assistant, Social Media Page Management, IOS Development, Ionic, CMS Development, Web Streaming, web, website development, Swift, 3D , 3D Graphic, 3D Product Design, PPC, logo designing, graphic designing, Motion Graphics",Bhopal,India
Laati Consulting Private Limited,https://www.linkedin.com/company/laaticon/,https://laaticonsulting.com,Strengthening trust with certified cybersecurity from GRC to VAPT and Audit Readiness,"Laati Consulting Private Limited is an ISO 27001- and ISO 9001-certified cybersecurity and IT advisory firm (founded 2022) offering end-to-end services: GRC, audit readiness, VAPT, penetration testing, smart contract audits, and cyber risk management for enterprises, SMBs, government and non-profits.",2022,26,2-10,1334,Privately Held,IT Services and IT Consulting,,Indore,India
Amenses Innovation Pvt Ltd,https://www.linkedin.com/company/amenses-innovation-pvt-ltd/,https://amenses.com/,"REIMAGINING COLLABORATION, BREAKING PHYSICAL BARRIERS","Who We Are?  Amenses Innovation applies next-generation technology to help the business to transform digitally and to increase its product reach. Amenses provides a hassle-free way for businesses and small startups to enter the digital world by providing best-in-class solutions as per business needs. Happy Customers are the fuel of our company, the end goal of Amenses is to provide the best solutions to our customers. Our Technology Experts are the leading pillar of Amenses as they lead our cust",2021,25,11-50,3812,Privately Held,Information Technology & Services,"innovation, team work, work together grow together , AMENSES",indore,India
DisplayFort,https://www.linkedin.com/company/displayfort/,https://www.displayfort.com,We'll make you noticeable !!,"Displayfort - We'll make you noticeable!   A complete range of digital signage hardware and software solutions for all possible display solutions.  Interactive & non interactive screen interfaces with magnificent elaborate software that control every fine customization that renders a sharp high definition user experience.   Samsung has also chosen us as the development partner for various display software applications.   We serve complete digital signage solutions; right from display, content ma",2018,11,11-50,770,Privately Held,IT Services and IT Consulting,"digital signages, Video Walls, Interactive KIOSK, NON-Interactive KIOSK, Way Finder solutions, Digital Menuboard, Artistic Displays, Software development, Mobile Software Development, Web Development",Indore,India
We Automate You LLP,https://www.linkedin.com/company/we-automate-you/,https://www.weautomateyou.com/,Powering Growth,"We specialize in transforming businesses through innovative digital solutions. At We Automate You LLP, we leverage technology, creativity, and strategy to provide services that help you work smarter, reach farther, and achieve more. Whether you’re scaling a startup or optimizing an established business, we’re here to help you succeed.",2024,3,11-50,134,Privately Held,Marketing Services,"Digital Marketing, UGC , Automation, Website Development, CRM, Email Marketing, E-Commerce, PR Management, Starting YouTube Channel",Bhopal,India
PromotUs,https://www.linkedin.com/company/promotus-ny/,https://promotusny.com,One stop for all your Business Solutions,PROMOTUS business solutions provide resources you need to help you select the best platforms and systems to complement and integrate your existing technology investments. We help small and medium sized mental health clinics and counselors to optimize their business and make them a brand which and guide them with HIPAA Compliance.,2022,6,11-50,19,Privately Held,Business Consulting and Services,,Valley Stream,United States
Blueslag Technologies l  Shopify Partner Agency,https://www.linkedin.com/company/blueslagtech/,https://linkpop.com/blueslag,"Building Beautiful Shopify Stores, Driving Sales.","More Than a Shopify Partner — Your D2C Growth Team  Top 1% Agency Worldwide • 5,000+ Projects • 30+ Shopify Experts • 220 Reviews • 5.0 Rating • Since 2020 Most Shopify agencies focus only on building the store.  Blueslag helps D2C brands build, market, convert and scale.  We combine Shopify Development, CRO, Meta Performance Marketing, SEO, Social Media Management, Retention, UGC and AI-Powered Creatives under one team — so every part of your ecommerce growth works together.  What Makes Us Diff",2019,16,11-50,1482,Partnership,IT Services and IT Consulting,"Shopify, Conversion Rate Optimization, Lead Genration, High Converting eCommerce website, SEO, Meta ads, Performance Marketing, Instagram Marketing, ecommerce website and app, shopify store development,  UGC Ads, Ad Creatives",indore,India
Vinfotech,https://www.linkedin.com/company/vinfotech/,https://www.vinfotech.com,"Specialists in Prediction Markets, Fan Zones, and Fantasy Sports Software","Vinfotech is a specialist software company focused on building prediction market platforms for businesses worldwide. Alongside this core strength, we also create fan engagement platforms, fantasy sports products, and AI-powered solutions for leagues, media companies, operators, and brands. With strong product thinking and deep domain expertise, we combine proven foundations with custom development to help clients launch engaging, scalable, and thoughtfully built digital platforms.",1999,172,51-200,15370,Privately Held,IT System Custom Software Development,"igaming software solutions provider, White Label Fantasy Sports Software Development, Fan Engagement Solutions, Prediction market platform development, White Label Prediction Market, Prediction Market for Brokers",Indore,India
Innovestigia360 Consulting Pvt. Ltd.,https://www.linkedin.com/company/innovestigialtd/,http://www.innovestigia.com,Investigate Innovate Simplify,Your Consultation search ends here,2018,18,11-50,148,Privately Held,IT Services and IT Consulting,"Software Developer, Application Developer, Annalatic Transformation, Digital Transformation, Business Transformation",Jabalpur,India
Truesales,https://www.linkedin.com/company/truesales-ai/,https://truesales.ai,Convert your organization & Channel partner into a sales powerhouse with a high-velocity sales mobile app,"TrueSales app framework is a one-stop solution to Intelligently digitalize your Field Team, Distributor, Retailers & End Consumers.  The framework also includes a powerful Lead management app to help your sales and marketing team to nurture their leads better. This ensures better ROI for your lead generation marketing campaigns.  Primary and Secondary Visits - Capture Orders, Meeting notes and Surveys from distributors and retailers via a simplified mobile app interface for SFA and DMS.  Channel",2022,4,11-50,284,Privately Held,Software Development,"Enterprise Mobility Solutions, Sales Force Automation, Distributor Management System, Retail Execution, CRM, Call Center, Lead Management, Secondary Sales, Commerce App, SFA, MR app, FMCG, Pharma, AgriTech, Consumer Goods,  Automation,  Intelligent Sales,  SaaS Platform, Digital Transformation",Delhi,India
Tech Radix,https://www.linkedin.com/company/tech-radix/,https://www.tech-radix.com/,Tech Radix is a new age tech company that excels in providing innovative cloud solutions across the business value chain,"Tech Radix is an Employee-First new, age technology company providing innovative cloud solutions that unify business workflows and analytics across the value chain, from Customers to internal ops, to empowering the modern executives and managers.   Tech Radix is founded by Technology industry veterans with a single aim to let the business experts, executives, entrepreneurs, solopreneurs, and professionals focus only on building their business. We at Tech Radix will do what we do best, that is to",2021,13,11-50,882,Privately Held,IT Services and IT Consulting,"Software Development, Cloud Solutions, Web Development, Mobile Development, ERP Implementation, Low Code No Code Development, Technology Benchmarking, Enterprise Software Landscape , Technology Bootcamps, Digital Marketing & Branding, Leadership Development, Campus to Corporate programs, ERP, FP&A, CRM, FinTech, Technology Stack, AI & ML, Software as a Service, Enterprise Solution",Indore,India
Supreme innovations,https://www.linkedin.com/company/supreme-innovations/,http://www.supremeinv.com,Software Development Company ,"Supreme Innovation is Serving Business Organisation with Innovative approaches specialised in Software Development services and Healthcare IT.  Our services include   Software Solution  Hospital Information System  Custom Software Development     We at Supreme Innovation are committed to Innovative Solutions for your Needs.  We apply technology in an innovative and pragmatic way to develop smart solutions, to give you real business benefits. Feel free to discuss your requirements with us.",2012,22,11-50,506,Privately Held,Information Technology & Services,"Open source technologies, HOSPITAL INFORMATION SYSTEM, SOFTWARE DEVELOPMENT",Dewas,India
InstaTrain,https://www.linkedin.com/company/instatrain/,https://instatrain.io/,"Through AI-driven immersive simulations, InstaTrain helps hotel chains improve their profitability & employee outcomes.",Our mission is to help hotels thrive in an increasingly competitive landscape by equipping their staff with the skills and knowledge needed to deliver exceptional guest experiences. Our patent-pending software will revolutionize training and boost operational profitability forever. ,2024,3,2-10,1597,Self-Employed,Hospitality,,Lewes,United States
Syscal Tech Private Limited,https://www.linkedin.com/company/syscal-tech/,www.syscaltech.com,"Our Technology, A New Passion","At Syscal Tech Pvt. Ltd., we specialize in staff augmentation services, helping businesses scale efficiently by providing top-tier IT talent. As a service-based IT company, we cater to both domestic and international clients, delivering skilled professionals who seamlessly integrate into their teams and projects.  🌟 Our Core Services 🔹 IT Staff Augmentation – Flexible hiring solutions for scaling teams 🔹 Talent Acquisition & Management – Sourcing the right talent for your business needs 🔹 Workfo",2021,17,11-50,858,Privately Held,IT Services and IT Consulting,,Indore,India
ExpressTech Software Solutions,https://www.linkedin.com/company/expresstech-software-solutions-private-limited/,https://www.expresstechsoftwares.com/,Building Finest WordPress Plugins.,"ExpressTech Software is a leading WordPress development company that specializes in building custom solutions for membership and course management. Our team of skilled and experienced developers has a deep understanding of tools like PaidMembershipPro, MemberPress, LifterLMS, and LearnDash, and we have helped countless clients create dynamic and engaging online experiences that meet the needs of their members and students.  In addition to our custom plugin and theme development services, we also",2017,16,11-50,1934,Privately Held,IT Services and IT Consulting,"At ExpressTech Software, we specialize in WordPress development, API integration and development, and membership site data migration and building. We are focused on delivering top-notch solutions for our clients, ensuring their websites and online platforms are running smoothly and efficiently. Whether you need help with a simple WordPress plugin or a complex API integration, we have the skills and expertise to get the job done right. Contact us today to learn more about our services and how we can help you take your online presence to the next level.",Indore,India
Digital Fox Solutions,https://www.linkedin.com/company/digital-fox-solutions/,https://digitalfoxsolutions.com/,"Beyond Solutions, Building Futures.","Digital Fox Solutions is a leading provider of IT services, consulting, and digital marketing solutions. Specializing in seamless IT operations, strategic consulting, and impactful digital strategies, we offer a one-stop-solution for businesses. Our experienced team ensures your competitiveness with the latest tech and digital trends. Whether you need innovative IT solutions or a powerful digital marketing strategy, Digital Fox Solutions is your trusted partner for business growth and success. C",2016,14,11-50,268,Partnership,IT Services and IT Consulting,"Software Development, Mobile App Development, Digital Marketing",Indore,India
Intallia24,https://www.linkedin.com/company/intallia24/,https://intallia24.com/,Intallia24 aims to develop multi-skill manpower for future demands of BFSI across the world.,"For Recruiters Reduce your hiring time and cost by at least 50% and eliminate CV from the process. Use our innovative skill matrix to find the rightfully skilled candidate.  For Candidates We make you simulate job roles across finance, marketing, HR and supply chain to make you multiskilled. ",2024,16,11-50,165,Privately Held,IT System Custom Software Development,"HR analytics, financial analytics, marketing analytics, market research, consulting, supply chain analytics, supply chain management, business analytics, accounting, data analytics, research analyst, project management, business development manager, product manager, Auditor, Investment Analyst",Indore,India
Engineer Master Labs Pvt. Ltd™,https://www.linkedin.com/company/engineer-master/,http://www.emasterlabs.com,"You think, we deliver!","Engineer Master Labs Pvt Ltd is an AI-focused technology company helping businesses build intelligent, automated, and scalable digital products. We specialize in AI agents, automation systems, custom software development, web and mobile applications, and AI-powered business workflows.  Our focus is to help startups, enterprises, and growing companies use artificial intelligence to reduce manual work, improve customer experience, and  Contact Us: https://emasterlabs.com/contact-us  Book a discove",2015,132,51-200,18375,Privately Held,IT Services and IT Consulting,"Mobile Development, Web Applications, Websites, Android and IOS Development, Metero, MEAN Stack, Voice AI, AI/ML, Machine Learning, SaaS, Agentic AI",Newark,United States
Talent Spiral,https://www.linkedin.com/company/talent-spiral-inc/,https://www.talentspiral.com,Get opportunity to work on live projects and practical exposure of IT industry with our training & internship program,"Talent Spiral is an IT company which provides solutions in Softwares, Digital Marketing, App Development and so on. We are specialized and awarded in conducting Training, Internship and Workshop programs for Technical & Management students. We help companies and students for placement and staffing solutions as well",2012,12,2-10,115,Privately Held,Information Technology & Services,"Training, Internship, Workshop, Web Development, SEO, SMO/SMM, Human Resource Management, Cloud Computing, Ethical Hacking, Data Science, Artificial Intelligence, Mobile App Development, Content Writing, Graphic Designing, Machine Learning, Automation Testing",BHOPAL,India
Quazma,https://www.linkedin.com/company/quazma/,http://www.quazma.com,Quality Does Matter,"Quazma - Quality Does Matter  Quazma Techno Solutions is a fast-growing offshore IT service provider focused on delivering various web development services across continents. We are a team of expertise in Front-end Development, Back-end Development, CMS Web Development and Website Security and Maintainance Solutions.  Our services are highly flexible and affordable with the ability to hire a single developer to medium or large development teams. We work with businesses of all sizes and industrie",2014,14,11-50,6279,Partnership,IT Services and IT Consulting,"Front-end Web Development, Website  Security and Maintenance Solutions, CMS Web Development, Back-end Web Development, Web Application Development, Mobile Application Development, Staffing Solutions, IOS Mobile App Development, Salesforce, Digital Marketing",Indore,India
Technik Science,https://www.linkedin.com/company/technikscience/,www.technikscience.com,Technik's ultimate goal is to design and build ESG solutions that will make a positive global impact on the environment.,"Technik Science is a world leading cleantech company focused on addressing today's environmental issues. Our patented solutions clean wastewater in industries including oil and gas, mining, and manufacturing. Our research and development team is  the driving force behind our vision of a sustainable future. ",2023,7,2-10,122,Privately Held,"Air, Water, and Waste Program Management",,Hanwell,Canada
Fit Faat,https://www.linkedin.com/company/fitfaat/,https://www.fitfaat.com,"AI Healthcare Company, FitFaat App will help billions to live happier & healthy lives. Looking influencer for promotion","Fit Faat : If you're short on time and have just a few minutes per day to squeeze in a gym workout or home workout like yoga, Fitfaat may worth a download. This app provides over 200 workouts, 1000 of yoga videos all of which require just a few minutes per day.  Using our app you can also get to know your BMI (Body Mass Index), Ideal Body Weight, Calorie (Protein, Fat, Carbohydrate percentage) consume per day to become fit and healthy by getting food and nutritional info from an expert.  Fit Faa",2022,5,11-50,724,Self Owned,"Technology, Information and Internet","Fit Faat, Health and fitness, gym workout, yoga asanas, gym workout video, yoga , yoga pranayama videos, yoga asanas videos, Intermediate Fasting techniques, Calorie Calculation, blood pressure test, blood o2 test, heart rate test, meal plan, diet plan, BMI calculation, find ideal body weight, health ai, AI Health Company, ai healthcare companies, AI Healthcare",Indore,India
Katyayani Organics,https://www.linkedin.com/company/katyayani-organics/,http://www.katyayaniorganics.com,Innovating Agri-Solutions 24x7 🌾,"Katyayani Is A Fast-Growing, Tech-Driven Agrochemical Company. With A Diverse Portfolio Of Over 250+ Lab-Tested Products Ensuring Latest Formulations, Katyayani Provides End-To-End Farming Solutions Including Insecticides, Fungicides, Fertilisers, Herbicide And Pest-Control With Just One Click. Katyayani Ensures That Every Product Delivers Strong, Reliable Results While Understanding The Importance Of Affordability, We Work To Provide The Best In The Market.",2016,365,51-200,31481,Sole Proprietorship,Agricultural Chemical Manufacturing,"Agri Tech, Agri Solutions, Agri Inputs, Fertilizers, Pesticides, Organic , Farmer Solutions, Online Consultancy, Agri-Ecommerce, Hydroponics, Plant Growth Regulators, Seeds, Agri Chemicals",Bhopal,India
Tapti Tech,https://www.linkedin.com/company/taptitech/,https://www.taptitech.com,"India’s New Age Way To Empower Brands.
Replacing guesswork in IT & Digital marketing with sure shot solutions.","TaptiTech is a future-focused digital marketing and software solutions company based in Bhopal, Madhya Pradesh. Since our inception in June 2022, we’ve been dedicated to supporting publishers, content creators, and businesses through an integrated platform designed to streamline content creation, distribution, and monetization.  We offer a wide range of services, including:  Website & App Development  Social Media Management & Digital PR  Shopify Development & Strategic Marketing  Content Market",2022,22,51-200,619,Privately Held,Information Technology & Services,"IT service, Digital Marketing, Website Design , Software Service, Google ads,  Facebook Ads, News Website, Cloud Services", Bhopal,India
Precious Infosystem,https://www.linkedin.com/company/preciousinfosystem/,https://preciousinfosystem.com?utm_source=linkedin&utm_medium=profile&utm_campaign=profile,Simply Being A One Stop IT Solutions Provider For All Our Prospects who turn into Clients Alliances!,"At Precious Infosystem, we are a leading global software development company dedicated to helping businesses achieve their goals through world-class, industry-specific software solutions. Our team of highly experienced professionals excels in providing cutting-edge web and mobile application development using AngularJS, ReactJS, NodeJS, Ruby on Rails, and various other JavaScript frameworks.  As an IT company headquartered in Indore, INDIA, we have been rapidly growing since our establishment in",2015,93,51-200,11360,Privately Held,IT Services and IT Consulting,"rubyonrails, reactjs, b2b, softwaredevelopment, webdevelopment, leadership, mentorship, intern, mobiledevelopment, reactnative, ruby, coding, programming, betterlifeatprecious, itcompany, indore, GenAI development, data engineering, agentic ai",Indore,India
Matex Technology,https://www.linkedin.com/company/matex-technology/,http://matextechnology.net,,,,19,11-50,93,Self-Employed,IT Services and IT Consulting,,Indore G.P.O.,India
Cartier,https://www.linkedin.com/company/cartier/,http://www.cartier.com,,"A reference in the world of luxury, Cartier, whose name is synonymous with open-mindedness and curiosity, stands out with its creations and finds beauty wherever it may lie.  The Maison has several areas of expression. From jewelry to high jewelry, from watchmaking to fragrances and leather goods and accessories, Cartier's creations symbolize the convergence between exceptional craftsmanship and a timeless signature.   Santos de Cartier and Tank watches, Trinity ring, Love and Juste un Clou brac",1847,11032,5001-10000,1510281,Public Company,Retail Luxury Goods and Jewelry,"Jewellery, Watchmaking",Meyrin,Switzerland
IOTA Informatics,https://www.linkedin.com/company/iota-informatics/,https://www.iotainformatics.com/,Delivering Smarter Tech Solutions,"IOTA Informatics is a team of highly skilled professionals passionate about harnessing the power of technology to solve complexities of the Real Estate and Healthcare industries and make a positive impact on the world.  Our platform (ERP for Real Estate) is a robust solution designed to ease all the complexities involved in Real Estate project/site management. Our solution serves in administration, project surveys, lead generation, and sales management. For workforce management, it seamlessly st",2018,15,11-50,1674,Privately Held,Information Technology & Services,"HealthTech, software app development, web app development, Healthcare IT, mobile app development, artificial intelligence, IT Consulting, Data Analytics, Data Security, IoT Integration, Search Engine Optimization, real estate, real estate software, real estate services, real estate tools",Bhopal,India
Bharat Petroleum Corporation Limited,https://www.linkedin.com/company/bpcl/,http://www.bharatpetroleum.in,"Official LinkedIn Page of Bharat Petroleum Corp. Ltd, a Fortune 500 Oil & Gas Maharatna PSU in India.","Fortune Global 500 Company, Bharat Petroleum is the second largest Indian Oil Marketing Company and one of the premier integrated energy companies in India, engaged in refining of crude oil and marketing of petroleum products, with a significant presence in the upstream and downstream sectors of the oil and gas industry. The company attained the coveted Maharatna status, joining the elite club of companies having greater operational & financial autonomy.   Bharat Petroleum’s Refineries at Mumbai",1976,23649,10001-None,407448,Public Company,Oil and Gas,,Mumbai,India
Diet Dial,https://www.linkedin.com/company/diet-dial/,http://dietdial.in,Dieting made easy for the smart generation 😎,DietDial is a Healthy food aggregator based out of Indore  The Startup aims at simplifying everyday Diet and nutrition hassles faced by a common man.   DietDial caters to the people through their subscription based meal plans entirely personalised as per an individual’s health or fitness goals  The firm envisions at making healthy & diet food affordable and ease the dieting challenges smartly for today’s busy and stressful folks  #Healthypeople HealthyNation,2020,3,11-50,109,Partnership,Food and Beverage Services,"Healthy food, Home Delivery",Indore,India
Oncam,https://www.linkedin.com/company/oncam-inc-/,http://www.Oncam.com,,Oncam is the new definitive video calling app for the modern world...,2010,3,11-50,175,Privately Held,"Technology, Information and Internet",Video Calling,Los Angeles,United States
ITSolutionWala-ITSWTECHOPS SOLUTIONS PVT. LTD,https://www.linkedin.com/company/itsolutionwalaexperts/,https://itsolutionwala.com,INDIA based Consulting and Staffing:- Revolutionary Support and Service for Infra/Network/Cloud/DevOps/SRE/Data/AI/ML,"Revolutionary Support and Service Company  We ideate, design and build innovative Infrastructure, Cloud, DevOps , SRE , Data and AI solutions for resilience and scalability  -> We are here to tackle your specific problem or requirement -> Best in Service and Cost Saving one as no need to higher full-time experts , Pay only for results -> 14-day satisfaction (or money-back) -> We are available 24x7,Quick On-boarding , release and replacement. -> One Stop Solution for all your Company Needs  -> Pr",2023,21,11-50,408,Privately Held,IT Services and IT Consulting,"Server, Network, Cloud, DevOps, SRE, Migration, Backup, Security, Data, AI",Indore,India
local stores,https://www.linkedin.com/company/local-stores/,http://localsstores.com/,🛍️ One Click Every Things Quick,g🛍️ One Click Every Things Quick  📍 Grocery | Medicine | Food | Clinics | Many More  📢 Register You Store 👇🏻  https://localsstores.com/public/auth/store-registration,2025,12,2-10,53,Privately Held,Digital Accessibility Services,,jabalpur ,India
