source,name,city,website,domain,founded_year,size_band,band_label,headcount,headcount_unknown,whale_candidate,staffing_mix,lane_reason
nasscom,Artha Data Solutions India Private Limited,Hyderabad,http://www.thinkartha.com,thinkartha.com,,,,,True,False,False,home:http308
nasscom,Modak Analytics LLP,Hyderabad,http://www.modakanalytics.com,modakanalytics.com,,,,,True,False,False,home:http308
nasscom,CCS Technologies IT Private Limited,Ernakulam,http://www.ccstechnologies.in,ccstechnologies.in,,,,,True,False,False,home:URLError
nasscom,Quiddity Software Solutions Private Limited,Hyderabad,http://www.Quiddityit.com,quiddityit.com,,,,,True,False,False,home:URLError
nasscom,GIC Global Industrial Private Limited,Mumbai,http://www.systemax.com,systemax.com,,,,,True,False,False,home:http403
nasscom,Quinpro Info Services Private Limited,Bengaluru,https://www.factsuite.com/,factsuite.com,,,,,True,False,False,home:URLError
nasscom,Siemens Healthcare Private Limited,Bengaluru,https://www.healthcare.siemens.co.in,healthcare.siemens.co.in,,,,,True,False,False,home:http400
nasscom,18th Digitech Private Limited,Noida,http://www.18thtechnology.com,18thtechnology.com,,,,,True,False,False,home:http403
nasscom,Antier Solutions Private Limited,Mohali,http://www.antiersolutions.com,antiersolutions.com,,,,,True,False,False,home:http308
nasscom,Xlscout Xlpat Private Limited,Mohali,https://www.xlpat.com,xlpat.com,,,,,True,False,False,home:URLError
nasscom,Ather Energy Limited,Bengaluru,https://www.atherenergy.com,atherenergy.com,,,,,True,False,False,home:http403
nasscom,Rubicon Skill Development Private Limited,Pune,http://www.my-rubicon.com,my-rubicon.com,,,,,True,False,False,home:http403
nasscom,Techsoft DataServices LLP,Pune,http://www.techsoftdataservices.com,techsoftdataservices.com,,,,,True,False,False,home:URLError
nasscom,Sing Sys Software Services Private Limited,Lucknow,https://www.singsys.com,singsys.com,,,,,True,False,False,home:URLError
nasscom,Uber India Systems Private Limited,Gurugram,https://www.uber.com/en-IN/,uber.com,,,,,True,False,False,home:http406
nasscom,Prescience Decision Solutions Private Limited,Bengaluru,http://www.prescienceds.com,prescienceds.com,,,,,True,False,False,home:URLError
nasscom,Datamatics Business Enablers Private Limited,Mumbai,http://www.datamaticsbe.com,datamaticsbe.com,,,,,True,False,False,home:URLError
nasscom,DHL Global Forwarding Freight Shared Services (India) LLP,Mumbai,http://www.dhl.com,dhl.com,,,,,True,False,False,home:timeout
nasscom,vConstruct Private Limited,Pune,https://Https://www.vconstruct.in,https:,,,,,True,False,False,home:URLError
nasscom,BMW India Private Limited,Gurugram,https://www.bmw.in,bmw.in,,,,,True,False,False,home:timeout
nasscom,Transunion Global Technology Center LLP,Chennai,http://www.transunion.com,transunion.com,,,,,True,False,False,home:http403
nasscom,Smarten Spaces (LinkDigi Spaces Private Limited),Bengaluru,http://www.smartenspaces.com,smartenspaces.com,,,,,True,False,False,home:http308
nasscom,Adrosonic IT Consultancy Services Private Limited,Mumbai,http://www.adrosonic.com,adrosonic.com,,,,,True,False,False,home:http404
nasscom,Carelon Global Solutions India LLP,Bengaluru,https://www.carelonglobal.com,carelonglobal.com,,,,,True,False,False,home:http308
nasscom,Winjit Technologies Private Limited,Nasik,http://www.winjit.com,winjit.com,,,,,True,False,False,home:http307
nasscom,InCHES Healthcare Private Limited,Mumbai,http://www.inches-insuretech.com/,inches-insuretech.com,,,,,True,False,False,home:URLError
nasscom,Express Analytics India Private Limited,Pune,http://www.expressanalytics.com,expressanalytics.com,,,,,True,False,False,home:http308
nasscom,Bluecast Technologies Private Limited,Kochi,http://www.bluecast.ae,bluecast.ae,,,,,True,False,False,home:http308
nasscom,SEO Discovery,Mohali,https://www.seodiscovery.com/,seodiscovery.com,,,,,True,False,False,home:http403
nasscom,Wolters Kluwer (India) Private Limited,Pune,http://www.wolterskluwerindia.co.in,wolterskluwerindia.co.in,,,,,True,False,False,home:http403
nasscom,IDA Automation Private Limited,Bengaluru,http://www.idanalytics.co.in/,idanalytics.co.in,,,,,True,False,False,home:URLError
nasscom,Sociorac Online Private Limited,Vadodara,http://www.SocioRAC.com,sociorac.com,,,,,True,False,False,home:http404
nasscom,Smartkatch Analytics Private Limited,Bengaluru,https://www.goldklix.com,goldklix.com,,,,,True,False,False,home:URLError
nasscom,Yakkaspace Services Private Limited,Thanjavur,http://www.yakkaspace.com,yakkaspace.com,,,,,True,False,False,home:http308
nasscom,Alorica (India) Private Limited,Bengaluru,http://www.alorica.com/,alorica.com,,,,,True,False,False,home:http403
nasscom,Oasys Tech Solutions Private Limited,Bhubaneswar,http://oasystspl.com,oasystspl.com,,,,,True,False,False,home:ConnectionResetError
nasscom,Panacea Infosec Private Limited,New Delhi,https://panaceainfosec.com/,panaceainfosec.com,,,,,True,False,False,home:URLError
nasscom,Thyssenkrupp India Private Limited,Mumbai,http://www.thyssenkruppindia.com/,thyssenkruppindia.com,,,,,True,False,False,home:URLError
nasscom,Outright Solutions Private Limited,Kolkata,http://www.outrightsolutions.net,outrightsolutions.net,,,,,True,False,False,home:http308
nasscom,Elanco Innovation & Alliance Centre India LLP,Bengaluru,https://www.elanco.com,elanco.com,,,,,True,False,False,home:http308
