rank,name,city,city_tier,website,domain,RELEVANT? (Yes/No/Maybe),does proper software dev?,product or service?,NOTES
1996,XfilesPro Labs Private Limited,Bengaluru,1,https://www.xfilespro.com,xfilespro.com,,,,
1997,Xiarch Solutions Pvt Ltd,Delhi,1,http://www.xiarch.com,xiarch.com,,,,
1998,XL India Business Services Pvt Ltd,Gurugram,1,http://www.xlgroup.com,xlgroup.com,,,,
1999,Xlscout Xlpat Private Limited,Mohali,1,https://www.xlpat.com,xlpat.com,,,,
2000,Xponential Systems Private Limited,Chennai,1,https://www.xponential.digital,xponential.digital,,,,
2001,XS Infosol Pvt Ltd,New Delhi,1,http://www.xsinfosol.com,xsinfosol.com,,,,
2002,XTGlobal Infotech Limited,Hyderabad,1,https://xtglobal.com/,xtglobal.com,,,,
2003,Xybion India Pvt Ltd,Chennai,1,http://www.xybion.com,xybion.com,,,,
2004,YAS Techno Companion Private Limited,Gurugram,1,https://www.technocompanion.com/,technocompanion.com,,,,
2005,YASH Technologies Pvt Ltd,Hyderabad,1,http://www.yash.com,yash.com,,,,
2006,YES - Centre of Systems Excellence (Yes Bank Ltd),Mumbai,1,http://www.yesbank.in,yesbank.in,,,,
2007,Yesautomate Solutions LLP,New Delhi,1,https://yesautomate.com,yesautomate.com,,,,
2008,Yitro Technology Solutions India Private Limited,Chennai,1,https://yitro.tech/,yitro.tech,,,,
2009,Yogiti Technologies Private Limited,Pune,1,https://www.yogiti.com,yogiti.com,,,,
2010,Yokogawa Technology Solutions India Private Limited,Bengaluru,1,http://www.yokogawa.com,yokogawa.com,,,,
2011,Yotta Infrastructure Solutions LLP,Mumbai,1,https://www.yotta.com/,yotta.com,,,,
2012,YUJ Designs Private Limited,Pune,1,http://www.yujdesigns.com,yujdesigns.com,,,,
2013,Zapbuild Technologies Private Limited,Mohali,1,http://www.zapbuild.com,zapbuild.com,,,,
2014,zCon Solutions Pvt Ltd,Pune,1,http://www.zconsolutions.com,zconsolutions.com,,,,
2015,Zeal Education Society,Pune,1,https://zealeducation.com,zealeducation.com,,,,
2016,Zebra Techies Solution,Kolkata,1,https://zebratechies.com/,zebratechies.com,,,,
2017,Zediant Technologies Private Limited,Kolkata,1,https://www.zediant.com/,zediant.com,,,,
2018,Zehntech Technologies Private Limited,Indore,1,https://zehntech.com,zehntech.com,,,,
2019,Zelar Soft Private Limited,Hyderabad,1,https://www.zelarsoft.com/,zelarsoft.com,,,,
2020,Zelis Healthcare India Private Limited,Hyderabad,1,https://www.zelis.com/,zelis.com,,,,
2021,Zentelex Private Limited,Kolkata,1,https://www.zentelex.com/,zentelex.com,,,,
2022,Zepto Logic Technologies Private Limited,Coimbatore,1,https://zeptologic.com/,zeptologic.com,,,,
2023,ZeroCodeHR LLP,Hyderabad,1,https://www.zerocodehr.in/,zerocodehr.in,,,,
2024,ZeroFox India Private Limited,Bengaluru,1,http://www.zerofox.com,zerofox.com,,,,
2025,Zestwings Informatics Private Limited,Hyderabad,1,https://zestwings.com,zestwings.com,,,,
2026,Zettawise Consulting Private Limited,Kolkata,1,https://www.zettawise.in/,zettawise.in,,,,
2027,ZF Commercial Vehicle Control Systems India Limited,Pune,1,http://www.wabcoindia.com,wabcoindia.com,,,,
2028,ZF India Private limited,Hyderabad,1,http://www.zf.com,zf.com,,,,
2029,Zifo Technologies Pvt Ltd,Chennai,1,http://www.zifotech.com,zifotech.com,,,,
2030,ZingWorks LLP,Pune,1,https://www.zingworks.in/,zingworks.in,,,,
2031,Zinnov Management Consulting Pvt Ltd,Bengaluru,1,http://www.zinnov.com,zinnov.com,,,,
2032,Znifa Technologies Private Limited,Chennai,1,https://www.znifa.com,znifa.com,,,,
2033,zOrder Technologies Private Limited,New Delhi,1,http://www.zorder.in,zorder.in,,,,
2034,ZS Associates India Private Limited,Gurugram,1,http://www.zs.com,zs.com,,,,
2035,Zscaler Softech India Private Limited,Bengaluru,1,http://www.zscaler.com,zscaler.com,,,,
2036,Zylitix Solutions LLP,Ahmedabad,1,https://zylitix.ai/,zylitix.ai,,,,
2037,A One Salasar Private Limited,Thane,2,https://salasarauction.com,salasarauction.com,,,,
2038,A Plus B Infrastructure Private Limited,Bhubaneswar,2,http://www.abglobal.biz/,abglobal.biz,,,,
2039,Aabasoft Technologies (India) Private Limited,Kochi,2,http://www.aabasoft.com,aabasoft.com,,,,
2040,AABSyS Information Technology Pvt Ltd,Bhubaneswar,2,http://www.aabsys.com,aabsys.com,,,,
2041,AB Information Technology Solutions Private Limited,Bhubaneswar,2,https://sophitoriumsgi.org/missionVision.html,sophitoriumsgi.org,,,,
2042,AB Infoways,Bhubaneswar,2,http://abinfoways.com,abinfoways.com,,,,
2043,ABIR Networks Private Limited,Bhopal,2,https://www.abirnetworks.com,abirnetworks.com,,,,
2044,Absolin Software Solutions LLP,Visakhapatnam,2,http://www.absolinsoft.com/,absolinsoft.com,,,,
2045,Acabes International Private Limited,Ernakulam,2,http://www.acbesinternational.com,acbesinternational.com,,,,
2046,ACME Infovision Systems Pvt Ltd,Satara,2,http://www.acmeinfinity.com,acmeinfinity.com,,,,
2047,ACN Infotech (India) Pvt Ltd,Visakhapatnam,2,http://www.acninfotech.com,acninfotech.com,,,,
2048,Addsoft Technologies Private Limited,Cuttack,2,https://www.addsofttech.com/,addsofttech.com,,,,
2049,Aeren IT Solutions Pvt Ltd,Chandigarh(CH),2,http://www.acrenoutsourcing.com,acrenoutsourcing.com,,,,
2050,Agilitz Technologies Private Limited,Bhubaneswar,2,https://www.agilitz.com/about-us/locations,agilitz.com,,,,
2051,Aheadrace Software Development Services Private Limited,Secunderabad,2,http://www.aheadrace.com,aheadrace.com,,,,
2052,ai4process Consultancy Private Limited,Bhubaneswar,2,https://ai4process.com/,ai4process.com,,,,
2053,Airamatrix Private Limited,Thane,2,https://www.airamatrix.com/,airamatrix.com,,,,
2054,Alisons Infomatics Pvt Ltd,Kannur,2,http://www.alisonsgroup.com,alisonsgroup.com,,,,
2055,All e Technologies Limited,Gautam Buddha Nagar,2,http://www.alletec.com,alletec.com,,,,
2056,All India Society For Electronics & Computer Technology (AISECT),Bhopal,2,http://www.aisect.org,aisect.org,,,,
2057,Altius Strategic Consulting Private Limited,Patiala,2,https://www.altius.us/,altius.us,,,,
2058,Altruist Customer Management India Private Limited,Shimla,2,https://www.altruistindia.com/,altruistindia.com,,,,
2059,Amity Software Limited,Gautam Buddha Nagar,2,https://www.amitysoftware.com/,amitysoftware.com,,,,
2060,Amzur Infotech Private Limited,Visakhapatnam,2,http://www.amzur.com,amzur.com,,,,
2061,Anaptyss India Private Limited,Gautam Buddha Nagar,2,https://www.anaptyss.com/,anaptyss.com,,,,
2062,Andolasoft (India) Private Limited,Bhubaneswar,2,http://www.andolasoft.com,andolasoft.com,,,,
2063,AOT Technologies Private Limited,Thiruvananthapuram,2,https://www.aot-technologies.com,aot-technologies.com,,,,
2064,Appworx IT Solutions Private Limited,Chandigarh(CH),2,https://www.appworx.in/,appworx.in,,,,
2065,AquilaClouds India Private Limited,Dehradun,2,http://www.aquilaclouds.com,aquilaclouds.com,,,,
2066,Arcite Technical Education Solutions Private Limited,Kollam,2,https://arcite.in/,arcite.in,,,,
2067,Aress Software & Education Technologies Private Limited,Nasik,2,http://www.aress.com,aress.com,,,,
2068,Armia Systems Private Limited,Kochi,2,http://www.armia.com,armia.com,,,,
2069,Ascendion Engineering Private Limited,Vadodara,2,https://ascendion.com,ascendion.com,,,,
2070,ASCENTech Information Technology Private Limited,Thane,2,https://www.ascentechindia.com,ascentechindia.com,,,,
2071,Asiczen Technologies India Private Limited,Bhubaneswar,2,http://www.asiczen.com/,asiczen.com,,,,
2072,ASPECT Integrated IT Pvt Ltd,Nagpur,2,http://aspectiit.co.in/,aspectiit.co.in,,,,
2073,Atharva Agronomics Private Limited,Kolhapur,2,http://www.atharvasolutions.in,atharvasolutions.in,,,,
2074,Atwic Research & Development Private Limited,Ernakulam,2,https://atwic.com/,atwic.com,,,,
2075,Auroinfo Private Limited,Bhubaneswar,2,https://www.dwarikatripathy.com/,dwarikatripathy.com,,,,
2076,Auxiliobits Technologies Private Limited,Chandigarh(CH),2,https://www.auxiliobits.com,auxiliobits.com,,,,
2077,AVA Software Private Limited,Kancheepuram,2,http://www.avasoft.biz,avasoft.biz,,,,
2078,Averna Test (India) Private Limited,Thiruvananthapuram,2,http://www.gesinfotek.com,gesinfotek.com,,,,
2079,Avocado Labs India Private Limited,Jaipur,2,https://avocadolabs.co.in/,avocadolabs.co.in,,,,
2080,Ayruz Datamarketing Private Limited,Thiruvananthapuram,2,http://www.ayruz.com,ayruz.com,,,,
2081,Aziza Management India Private Limited,Salem,2,https://azizaindia.com,azizaindia.com,,,,
2082,Backwater Analytics Private Limited,Kochi,2,https://www.backwaterglobal.com/,backwaterglobal.com,,,,
2083,Batoi Systems Pvt Ltd,Bhubaneswar,2,http://www.batoi.com,batoi.com,,,,
2084,BDS Global Inc.,Ambala,2,http://info@bdsglobalinc.com,info@bdsglobalinc.com,,,,
2085,Bebo Technologies Pvt Ltd,Chandigarh(CH),2,http://www.bebotechnologies.com,bebotechnologies.com,,,,
2086,Benzfab Technologies Private Limited,Bhubaneswar,2,https://www.benzfab.com/,benzfab.com,,,,
2087,Bharat Re-Insurance Brokers Private Limited,Erode,2,http://www.bharatre.in,bharatre.in,,,,
2088,BitGreen Technolabz (OPC) Private Limited,Gandhinagar,2,https://bitgreentechnolabz.com/,bitgreentechnolabz.com,,,,
2089,Bitvoice Solutions Private Limited,Kochi,2,http://www.bitvoice.in,bitvoice.in,,,,
2090,Bizastra Private Limited,Nashik,2,https://www.bizastra.com,bizastra.com,,,,
2091,Bluecast Technologies Private Limited,Kochi,2,http://www.bluecast.ae,bluecast.ae,,,,
2092,Bookingjini Labs.Private Limited,Bhubaneswar,2,https://www.bookingjini.com,bookingjini.com,,,,
2093,Braahmam Net Solutions Private Limited,Bhubaneswar,2,https://www.braahmam.net/,braahmam.net,,,,
2094,Bulls Eye Knowledge System Limited,Punjab,2,http://hitbullseye.com/,hitbullseye.com,,,,
2095,Bulwark Systems,Vadodara,2,http://www.bulwarks.com,bulwarks.com,,,,
2096,Business Intelligence Professionals Private Limited,Bhubaneswar,2,https://www.bipros.com/,bipros.com,,,,
2097,ByteIQ Analytics Private Limited,Bhubaneswar,2,https://www.byteiqanalytics.com/,byteiqanalytics.com,,,,
2098,C&K Management Limited,Secunderabad,2,http://www.cnkonline.com/aboutus/about_cnk.asp,cnkonline.com,,,,
2099,Calpine Infrastructure And Tech Solutions Private Limited,Kochi,2,http://www.calpinetech.com,calpinetech.com,,,,
2100,Campus Credential LLP,Thane,2,https://campuscredentials.com/,campuscredentials.com,,,,
2101,Caparizon Software Private Limited,Kochi,2,http://www.itflux.com,itflux.com,,,,
2102,Capital Engineering College,Bhubaneswar,2,https://collegedunia.com/college/13162-capital-engineering-college-cec-khorda,collegedunia.com,,,,
2103,Caresoft Inc. India,Bhopal,2,http://www.caresoftinc.com,caresoftinc.com,,,,
2104,CCS Technologies IT Private Limited,Ernakulam,2,http://www.ccstechnologies.in,ccstechnologies.in,,,,
2105,Celebal Technologies Private Limited,Jaipur,2,https://www.celebaltech.com/,celebaltech.com,,,,
2106,Celusion Technologies Private Limited,Thane,2,https://www.celusion.com,celusion.com,,,,
2107,Centroxy Solution Private Limited,Bhubaneswar,2,https://www.centroxy.com,centroxy.com,,,,
2108,Ceymox Technologies Private Limited,Kochi,2,https://ceymox.com,ceymox.com,,,,
2109,Chella Software Pvt Ltd,Madurai,2,http://www.chelsoft.com,chelsoft.com,,,,
2110,Citrus Informatics (India) Private Limited,Kochi,2,http://www.citrusinformatics.com,citrusinformatics.com,,,,
2111,Civica Resource Private Limited,Vadodara,2,http://www.civica.com,civica.com,,,,
2112,Cloudastra Technologies (OPC) Private Limited,Gautam Buddha Nagar,2,https://cloudastra.co/,cloudastra.co,,,,
2113,Codeguardian Tech International Private Limited,Gautam Buddha Nagar,2,https://www.codeguardian.ai,codeguardian.ai,,,,
2114,Codelattice Digital Solutions Pvt Ltd,Calicut,2,http://www.codelattice.com,codelattice.com,,,,
2115,Cogent IT Solutions Private Limited,Gautam Buddha Nagar,2,https://www.cogentinfo.com/,cogentinfo.com,,,,
2116,CogniCor Technologies Private Limited,Kochi,2,http://www.cognicor.com,cognicor.com,,,,
2117,Competent Groove Private Limited,Chandigarh(CH),2,http://www.competentgroove.com,competentgroove.com,,,,
2118,Computer LAB,Bhubaneswar,2,http://www.computerlab.co.in,computerlab.co.in,,,,
2119,Concerto Software & Systems Private Limited,Thane,2,https://www.concertosoft.com/,concertosoft.com,,,,
2120,Consint Solutions Private Limited,Gautam Buddha Nagar,2,https://consint.ai/,consint.ai,,,,
2121,Cozentus Technologies Private Limited,Bhubaneswar,2,http://www.cozentus.com,cozentus.com,,,,
2122,Credence Redefined Services Private Limited,Bhubaneswar,2,https://justverified.in,justverified.in,,,,
2123,Crossbow Labs LLP,Kolhapur,2,https://www.crossbowlabs.com,crossbowlabs.com,,,,
2124,Crosslynx Technologies Services Private Limited,Gautam Buddha Nagar,2,https://www.crosslynxus.com/,crosslynxus.com,,,,
2125,Crushaders Tech Solution LLP,Bhubaneswar,2,https://www.crushaderstech.com,crushaderstech.com,,,,
2126,CSM Technologies Limited,Bhubaneswar,2,https://www.csm.tech,csm.tech,,,,
2127,Cubet Techno Labs Private Limited,Kochi,2,https://cubettech.com/,cubettech.com,,,,
2128,CubeTen Technologies Private Limited,Imphal,2,http://www.cubeten.com,cubeten.com,,,,
2129,CuttingEj Solutions India Private Limited,Nagpur,2,https://cuttingej.com/,cuttingej.com,,,,
2130,Cyber Square AI and Robotics Private Limited,Kozhikode,2,https://cybersquare.org/,cybersquare.org,,,,
2131,Cyberion Software Solutions Private Limited,Kochi,2,https://www.cyberionsoft.com,cyberionsoft.com,,,,
2132,"Cyberpark, Kozhikode",Calicut,2,http://www.cyberparkkerala.org,cyberparkkerala.org,,,,
2133,CyberSRC Consultancy Private Limited,Gautam Buddha Nagar,2,http://www.cybersrcc.com/,cybersrcc.com,,,,
2134,Cyfuture India Private Limited,Gautam Buddha Nagar,2,http://www.cyfuture.com,cyfuture.com,,,,
2135,Data Science Wizards Private Limited,Thane,2,https://www.datasciencewizards.in,datasciencewizards.in,,,,
2136,Data Xgen Technologies Private Limited,Jaipur,2,https://www.xgenplus.com,xgenplus.com,,,,
2137,DataQ Technology,Jaipur,2,https://www.dataqtec.com,dataqtec.com,,,,
2138,Datopic Technologies Private Limited,Gautam Buddha Nagar,2,https://www.datopic.com,datopic.com,,,,
2139,Dayforce India Private Limited,Gautam Buddha Nagar,2,https://www.ceridian.com,ceridian.com,,,,
2140,Decision Tree Solutions Private Limited,Kochi,2,https://www.dtree.ai,dtree.ai,,,,
2141,delaStream Solutions Private Limited,Nagpur,2,http://www.delastream.com,delastream.com,,,,
2142,Dextrasys Technologies Private Limited,Trichy,2,https://www.helloleads.io,helloleads.io,,,,
2143,Dhandhania Infotech Private Limited,Nagpur,2,http://dhaninfo.com,dhaninfo.com,,,,
2144,DharwadHubballiTutor,Hubli-Dharwad,2,https://dharwadhubballitutor.com,dharwadhubballitutor.com,,,,
2145,Digital Core Technologies Private Limited,Kochi,2,http://dicortech.com,dicortech.com,,,,
2146,Digitalratha (OPC) Private Limited,Bhubaneswar,2,https://digitalratha.com/,digitalratha.com,,,,
2147,Digiveda Innovations LLP,Gautam Buddha Nagar,2,https://digiveda.io/,digiveda.io,,,,
2148,Digizra Technologies Private Limited,Kochi,2,http://digizra.com/,digizra.com,,,,
2149,Dimensions Cybertech (India) Private Limited,Thiruvananthapuram,2,http://dimensionslive.com/,dimensionslive.com,,,,
2150,Dotsquares Technologies India Private Limited,Jaipur,2,http://www.dotsquares.com,dotsquares.com,,,,
2151,Drubus Technologies Private Limited,Bhubaneswar,2,http://www.drubus.com,drubus.com,,,,
2152,DSekai Technologies LLP,Bhubaneswar,2,https://www.dsekai.com/,dsekai.com,,,,
2153,E Square System & Technologies Private Limited,Bhubaneswar,2,http://www.estpl.in,estpl.in,,,,
2154,Eastern Software Solutions Private Limited,Gautam Buddha Nagar,2,http://www.essindia.com,essindia.com,,,,
2155,eDOT Solutions,Vasco-da-Gama,2,http://www.edot-solutions.com,edot-solutions.com,,,,
2156,Efftronics Systems Private Limited,Guntur,2,http://www.efftronics.com,efftronics.com,,,,
2157,Egisedge Technologies Private Limited,Mahendragarh,2,https://egisedge.com,egisedge.com,,,,
2158,Elixr Labs Technologies Private Limited,Thiruvananthapuram,2,https://www.theelixrlabs.com/,theelixrlabs.com,,,,
2159,Ellow Technologies Private Limited,Kochi,2,http://www.ellow.io,ellow.io,,,,
2160,Eloit Innovations Private Limited,Kochi,2,https://eloit.com,eloit.com,,,,
2161,Eluminous Technologies Private Limited,Nasik,2,https://eluminoustechnologies.com,eluminoustechnologies.com,,,,
2162,Elysium Technologies Pvt Ltd,Madurai,2,http://www.elysiumgroups.com,elysiumgroups.com,,,,
2163,Eminence Internet Technology Private Limited,Ludhiana,2,https://www.eminencetechnology.com/,eminencetechnology.com,,,,
2164,Enjay IT Solutions Limited,Bhilad,2,https://www.enjayworld.com,enjayworld.com,,,,
2165,Enterprise System Solutions Private Limited,Bhubaneswar,2,https://www.esspl.com/,esspl.com,,,,
2166,epikDoc AI Technologies Private Limited,Ghaziabad,2,https://pro.epikdoc.ai/,pro.epikdoc.ai,,,,
2167,Epsum Labs Private Limited,Bhubaneswar,2,https://www.epsumlabs.com/,epsumlabs.com,,,,
2168,Equiniti India Pvt Ltd,Kancheepuram,2,http://www.equiniti-ics.com,equiniti-ics.com,,,,
2169,ESC Utility Services Private Limited,Thiruvananthapuram,2,http://esc-ind.com/,esc-ind.com,,,,
2170,Esteplogic IT Solutions Private Limited,Punjab,2,http://www.esteplogic.com,esteplogic.com,,,,
2171,Eurosia BIM Services Private Limited,Thiruvananthapuram,2,https://www.eurosia.eu,eurosia.eu,,,,
2172,Evolutionary Algorithm Private Limited,Bhubaneswar,2,https://evawinoptimize.com/website/,evawinoptimize.com,,,,
2173,Excelize AI Private Limited,Aurangabad,2,https://excelize.ai/#,excelize.ai,,,,
2174,Extrapolix Technologies Private Limited,Cuttack,2,https://extrapolix.com/,extrapolix.com,,,,
2175,FDC Web Technologies Private Limited,Ernakulam,2,https://www.financial.com/,financial.com,,,,
2176,Featherlite Office Systems Private Limited,Kancheepuram,2,https://featherlitefurniture.com/,featherlitefurniture.com,,,,
2177,Fi-es Systems Pvt Ltd,Thiruvananthapuram,2,http://www.fi-es.com,fi-es.com,,,,
2178,Finastra Software Solutions (India) Private Limited,Trivandrum,2,http://www.dh.com,dh.com,,,,
2179,Fingent Global Solutions Private Limited,Kochi,2,https://www.fingent.com,fingent.com,,,,
2180,Finvasia Financial Services Private Limited,Punjab,2,http://www.finvasia.com,finvasia.com,,,,
2181,Fiserv India Pvt Ltd,Gautam Buddha Nagar,2,http://www.fiserv.com,fiserv.com,,,,
2182,Five Splash Infotech Pvt Ltd,Udaipur,2,https://www.fivesdigital.com/,fivesdigital.com,,,,
2183,Fluentgrid Limited,Visakhapatnam,2,http://www.fluentgrid.com,fluentgrid.com,,,,
2184,Foundation For Life Sciences & Business Management,Solan,2,https://shooliniuniversity.com/,shooliniuniversity.com,,,,
2185,Freelanceteams Private Limited,Ernakulam,2,https://www.crystalpm.ai,crystalpm.ai,,,,
2186,G H Raisoni Career Foundation,Nagpur,2,http://www.raisoni.net/,raisoni.net,,,,
2187,Gadgeon Smart Systems Pvt Ltd,Ernakulam,2,http://www.gadgeon.com,gadgeon.com,,,,
2188,GapBlue Software Labs Private Limited,Kochi,2,http://www.gapblue.com,gapblue.com,,,,
2189,gatewAI Integrated Services Private Limited,Gautam Buddha Nagar,2,https://gatewai.io/about-us/,gatewai.io,,,,
2190,Gemini Consulting and Services India Private Limited,Bhubaneswar,2,http://www.gemini-us.com,gemini-us.com,,,,
2191,Geojit Technologies Pvt Ltd,Ernakulam,2,http://www.geojittechnologies.com,geojittechnologies.com,,,,
2192,GeoNxt Info Solutions Private Limited,Bhubaneswar,2,https://geonxt.in/,geonxt.in,,,,
2193,GI Infotech Private Limited,Thane,2,http://www.gioutsourcing.com,gioutsourcing.com,,,,
2194,Global E-Village Services India Limited,Bhubaneswar,2,https://www.gesil.co.in/,gesil.co.in,,,,
2195,Globussoft,Bhilai,2,http://www.globussoft.com,globussoft.com,,,,
2196,Go Brilliant Technologies Private Limited,Chandigarh(CH),2,https://www.gobrillianttech.com/,gobrillianttech.com,,,,
2197,Good Methods Software Solutions Pvt Ltd,Thiruvananthapuram,2,http://www.goodmethodsglobal.com,goodmethodsglobal.com,,,,
2198,GramPro Business Services Private Limited,Thrissur,2,https://www.gramproindia.com,gramproindia.com,,,,
2199,GrayCell Technologies Exports,Chandigarh(CH),2,http://www.graycelltech.com,graycelltech.com,,,,
2200,Growing Pro Technologies Private Limited,Gautam Buddha Nagar,2,https://www.growinprotechnologies.com,growinprotechnologies.com,,,,
2201,Gujarat Informatics Ltd,Gandhinagar,2,http://www.gujaratinformatics.com,gujaratinformatics.com,,,,
2202,Gujarat Narmada Valley Fertilizers & Chemicals Ltd,Gandhinagar,2,http://www.gnfc.in,gnfc.in,,,,
2203,H & R Block (India) Private Limited,Thiruvananthapuram,2,http://www.hrblock.in,hrblock.in,,,,
2204,Hazercloud Infotech LLP,Kannur,2,https://hazercloud.com/,hazercloud.com,,,,
2205,Hyreo Technology Solutions Private Limited,Thiruvananthapuram,2,https://hyreo.com/,hyreo.com,,,,
2206,I-Tech Lance Information Technology Private Limited,Bhubaneswar,2,https://www.itechlance.com/,itechlance.com,,,,
2207,Iaaxin Tech Labs (India) Private Limited,Karur,2,https://iaaxin.com,iaaxin.com,,,,
2208,IBS Software Private Limited,Trivandrum,2,http://www.ibsplc.com,ibsplc.com,,,,
2209,iLeaf Solutions Private Limited,Kochi,2,https://ileafsolutions.com,ileafsolutions.com,,,,
2210,Ilogitron Technologies Private Limited,Agartala,2,https://ilogitron.com/,ilogitron.com,,,,
2211,ImpactQA Services Pvt Ltd,Gautam Buddha Nagar,2,http://www.impactqa.in,impactqa.in,,,,
2212,In2 Computing India Private Limited,Tirunelveli,2,http://www.in2computing.com,in2computing.com,,,,
2213,InApp Information Technologies (India) Private Limited,Thiruvananthapuram,2,https://inapp.com/,inapp.com,,,,
2214,Incredible Visibility Solutions Private Limited,Kollam,2,https://www.incrediblevisibility.com/,incrediblevisibility.com,,,,
2215,Incrementum Healthcare Private Limited,Thane,2,https://incrementumhealthcare.com/,incrementumhealthcare.com,,,,
2216,Indoqubix Cloudtech Private Limited,Faridabad,2,https://www.indoqubix.com,indoqubix.com,,,,
2217,Indorient Financial Services Limited,Bhubaneswar,2,https://indorient.in/,indorient.in,,,,
2218,InfoCepts Technologies Private Limited,Nagpur,2,http://www.infocepts.com,infocepts.com,,,,
2219,Infocom Software Private Limited,Kochi,2,http://infocomsoft.com,infocomsoft.com,,,,
2220,Infocreatives Services Private Limited,Bhubaneswar,2,https://infocreatives.com/,infocreatives.com,,,,
2221,"Infoparks, Kerala",Ernakulam,2,http://www.infopark.in,infopark.in,,,,
2222,Infotech Education Society,Bhopal,2,http://www.iesbpl.ac.in,iesbpl.ac.in,,,,
2223,Innovation Technology By Design Private Limited,Chandigarh(CH),2,http://www.itbd.net,itbd.net,,,,
2224,Innovative Logic Lab Private Limited,Jaipur,2,https://www.innologic.in,innologic.in,,,,
2225,Innover Digital Private Limited,Gautam Buddha Nagar,2,https://www.innoverdigital.com/,innoverdigital.com,,,,
2226,Inntot Technologies Private Limited,Kochi,2,https://www.inntot.com,inntot.com,,,,
2227,Inovaare Clouds Solutions Private Limited,Bhubaneswar,2,https://www.acesocloud.com/,acesocloud.com,,,,
2228,Inspavo Consultancy Services Private Limited,Bhubaneswar,2,http://www.inspavo.com,inspavo.com,,,,
2229,Inspiredge IT Solutions Private Limited,Visakhapatnam,2,http://www.inspiredgeit.com,inspiredgeit.com,,,,
2230,Integra Software Services Pvt Ltd,Pondicherry,2,http://www.integra.co.in,integra.co.in,,,,
2231,Integrated Enterprise Solutions Private Limited,Karur,2,http://integratedenterprise.in,integratedenterprise.in,,,,
2232,Interloop Consulting LLP,Faridabad,2,https://www.interlooptechnologies.com/about-us/,interlooptechnologies.com,,,,
2233,Intimetec Visionsoft Pvt Ltd,Jaipur,2,http://www.intimetec.com,intimetec.com,,,,
2234,Involead Services Private Limited,Bhubaneswar,2,https://www.involead.com/,involead.com,,,,
2235,iPrime Services Private Limited,Ludhiana,2,http://iprimeserv.com,iprimeserv.com,,,,
2236,ISPG Technologies India Private Limited,Ernakulam,2,https://www.ispg.co/,ispg.co,,,,
2237,ITPlusPoint Solutions Private Limited,Bhubaneswar,2,https://www.itpluspoint.com/,itpluspoint.com,,,,
2238,iTraitz IT Solutions Private Limited,Thiruvananthapuram,2,https://www.itraitz.com,itraitz.com,,,,
2239,JMR Infotech India Pvt Ltd,Kozhikode,2,http://www.jmrinfotech.com,jmrinfotech.com,,,,
2240,Kaisemi Control Systems Private Limited,Thiruvananthapuram,2,https://kaisemicontrolsystems.com,kaisemicontrolsystems.com,,,,
2241,Kalp Digital Infra Private Limited,Gautam Buddha Nagar,2,https://www.kalp.studio,kalp.studio,,,,
2242,Kenan Management Consultants Private Limited,Thiruvananthapuram,2,https://kenanmcpl.com/,kenanmcpl.com,,,,
2243,Korecent Solutions Private Limited,Panchkula,2,http://www.korecent.com,korecent.com,,,,
2244,Kreate Technologies Private Limited,Ghaziabad,2,https://kreatetechnologies.com/,kreatetechnologies.com,,,,
2245,Krescent IT Labs Private Limited,Chandigarh(CH),2,https://www.kitlabs.us,kitlabs.us,,,,
2246,KRO Brandpeck Private Limited,Bhubaneswar,2,https://thetechnovate.com/,thetechnovate.com,,,,
2247,KSP AI Tech Solutions Private Limited,Jaipur,2,https://qwiktrace.com/,qwiktrace.com,,,,
2248,Kvaliteta Systems and Solutions Pvt Ltd,Thiruvananthapuram,2,http://www.kvaliteta.in,kvaliteta.in,,,,
2249,Lex Protector LLP,Bhubaneswar,2,https://www.lexprotector.com/,lexprotector.com,,,,
2250,Light Wave Technologies Private Limited,Bhubaneswar,2,http://www.lightwaveindia.com/,lightwaveindia.com,,,,
2251,Linear Code Technologies,Ambala,2,https://linearcode.in/,linearcode.in,,,,
2252,Lions Workforce Solutions India Private Limited,Gautam Buddha Nagar,2,https://lionsworkforce.com,lionsworkforce.com,,,,
2253,Lionsverify Tech Private Limited,Gautam Buddha Nagar,2,https://lionsverify.com/,lionsverify.com,,,,
2254,Litmus7 Systems Consulting Private Limited,Ernakulam,2,http://www.litmus7.com,litmus7.com,,,,
2255,LN Webworks Private Limited,Ludhiana,2,https://www.lnwebworks.com/,lnwebworks.com,,,,
2256,LowLightKing Productions Private Limited,Kochi,2,https://lowlightking.com/,lowlightking.com,,,,
2257,Lulu Tech Park Private Limited,Kochi,2,https://lulutechpark.com/,lulutechpark.com,,,,
2258,Luminous Infoways Private Limited,Bhubaneswar,2,https://luminousinfoways.com/,luminousinfoways.com,,,,
2259,Lytty Ventures Private Limited,Palakkad,2,https://www.lytty.com,lytty.com,,,,
2260,Mallow Technologies Pvt Ltd,Karur,2,http://www.mallow-tech.com,mallow-tech.com,,,,
2261,ManiWindTek,Madurai,2,https://maniwind.com,maniwind.com,,,,
2262,Manorama Infosolutions Private Limited,Kolhapur,2,http://www.manoramahealthcare.com,manoramahealthcare.com,,,,
2263,MDG Information Services Private Limited,Gautam Buddha Nagar,2,https://mdginfo.com/about,mdginfo.com,,,,
2264,MediaTek India Technology Pvt Ltd,Gautam Buddha Nagar,2,http://www.mediatek.com,mediatek.com,,,,
