distress,engage_score,ops_fit,company,campaign_email,campaign_email_type,domain,employees,founded,age_years,city,state,sector,business_model,stage,website_status,revenue_usd,net_profit_usd,funding_usd,key_people,key_people_emails,company_emails,company_phones,key_people_profiles,linkedin,website,tracxn_url
20.0,80,73.1,Homekraft,mohit.arora@homekraft.in,person (Tracxn),homekraft.in,352,2017,9,Noida,Uttar Pradesh,Real Estate and Construction,Real Estate & Infrastructure Developers > Residential,Series A,200,76122367,3196277,8138550,"Getamber Anand; Co-Founder
 Mohit Arora; CEO; mohit.arora@homekraft.in; Ex- Mahindra Lifespace Developers, Rustomjee, Unitech, Maruti Udyog. Thapar Institute of Engineering & Technology BE 2002, Indian School of Business MBA 2007",mohit.arora@homekraft.in,customercare@homekraft.in,-8151959909,https://linkedin.com/in/mohitarora,https://linkedin.com/company/homekraft-infra,https://homekraft.in,https://platform.tracxn.com/companies/K4OJvpdEMPy5RLAVSlpPEXtEtK7vgqW9QaGq-UllIig/homekraft.in
20.0,80,64.4,Loop,amrit.singh@loophealth.com,person (Tracxn),loophealth.com,350,2018,8,Pune,Maharashtra,FinTech,"HRTech > Employee Benefits > Health Benefits > Health Insurance,
 Employer Insurance > Benefits Administration,
 Employe",Series B,200,1077163,,40926500,"Amrit Singh; Co-Founder; amrit.singh@loophealth.com; Ex-TechNexus Venture Collaborative, Galt & Company. University of Illinois Urbana-Champaign
 Mayank Kale; Co-Founder & CEO; mayank.kale@loophealth.com; University of Illinois Urbana-Champaign 2017
 Karan Nair; Executive Assistant to the MD & CEO and Head - Infra Admin & Procurement; Loop, ex-Poonawalla Fincorp, ex-Poonawalla Finance, Mumbai Educational Trust, MET League of colleges, 2010
 Arvind Laddha; CFO; Ex-Mercer, JLT Independent. B M C C College of Commerce BCom 1992, The Institute of Chartered Accountants of India FCA 1995","amrit.singh@loophealth.com,
 mayank.kale@loophealth.com",info@loophealth.com,-7774022459,"https://linkedin.com/in/amritsingh3,
 https://linkedin.com/in/kalemayank,
 http://www.linkedin.com/in/karan-nair-597a6a181,
 https://www.linkedin.com/in/arvindladdha/",https://linkedin.com/company/loop-health,https://www.loophealth.com/,https://platform.tracxn.com/companies/xFx6c-GnXJqqIrMPTOlAIhWJtyGnGdxs1R6x_3GAMnE/loophealth.com
20.0,80,54.6,Ganit,hariharan.r@ganitinc.com,person (Tracxn),ganitinc.com,218,2017,9,Chennai,Tamil Nadu,Enterprise Applications,Business Intelligence > Predictive Analytics,Seed,200,4597243,106729,835881,"Hariharan Renganathan; Co-Founder & Head of Strategic Partnerships; hariharan.r@ganitinc.com; Ex-Co-Founder Sri Sankara Vidya Kendra School, kCube Consultancy Services, Castrol India, Wipro Technologies. College of Engineering Guindy BE 2001, SPJIMR SP Jain Institute of Management & Research MBA 2006
 Ashok Harwani; Co-Founder; ashok@ganitinc.com; Ex-RBL Bank, FirstRand Bank, TCS. IIT Varanasi BTech 2002, SPJIMR SP Jain Institute of Management & Research MBA 2006
 Shivaprasad Kt; Co-Founder & CEO; Ex-Mu Sigma, i2 Technologies. National Institute of Technology Karnataka BE 2002","hariharan.r@ganitinc.com
 hr@ganitinc.com,
 ashok@ganitinc.com",contact@ganitinc.com,,"https://linkedin.com/in/hariharan-renganathan,
 https://linkedin.com/in/ashokharwani,
 https://linkedin.com/in/shivaprasadkt",https://linkedin.com/company/ganit-inc,https://www.ganitinc.com,https://platform.tracxn.com/companies/9uQzY5Ij6tNl7d10jrfA96UOF7SIQnSQUXgpEmcCc48/ganitinc.com
20.0,80,51.2,Clarity,ishangupta@wehealapp.in,person (Tracxn),clarityapp.in,417,2021,5,Jhansi,Uttar Pradesh,Consumer,"Communication Apps > App Community Chat > Geo-Social > Personal Chat > Anonymous,
 Social Platforms > Horizontal > Priva",Seed,200,4322475,390794,1012250,"Pradumn Davey; Co-Founder & CTO; Clarity, ex-An Investment Management Firm, ex-Operasolutions, Indian Institute of Technology, Kanpur, 2016
 Ishan Gupta; Co-Founder & CEO; ishangupta@wehealapp.in; Ex-Co-Founder Cognitio Education, Founder Asier, American Express. IIT Kharagpur BSc & MSc 2017",ishangupta@wehealapp.in,user@wehealapp.in,,"https://linkedin.com/in/pradumndavey,
 https://linkedin.com/in/ishan-gupta-ab79625b",https://linkedin.com/company/tryclarity,https://clarityapp.in,https://platform.tracxn.com/companies/N-fEn_fTlMLCqKTOGCQtJLl8DZptGpXS_gEwVgOeqUg/clarityapp.in
20.0,80,43.7,Agency,abinadi@agencyva.com,person (Tracxn),agencyva.com,358,2021,5,Visakhapatnam,Andhra Pradesh,Financial Services,Insurance Carriers > Property & Casualty > Diversified,Series B,200,,,12000000,"Abinadi Ben Barrientos; Co-Founder; abinadi@agencyva.com; Co-Founder Team by The Minute, Insurance Agency Owner, ex-Brett Baker State Farm Insurance. Utah Valley University BSc 2008
 Wessly J Anderson; Co-Founder; Founder Financial Network, Co-Founder Alliance Financial Network, ex-IROM",abinadi@agencyva.com,sales@agencyva.com,-8015907386,"https://linkedin.com/in/benbarrientossf,
 https://linkedin.com/in/wesslyanderson",https://linkedin.com/company/agency-va,https://www.agencyva.com/,https://platform.tracxn.com/companies/3RAAWjj_TcIXVn9ctswMFRFsTwYDeXJUxWXq9sgeNK8/agencyva.com
20.0,70,75.6,Matter Energy,customersupport@matterenergy.in,company generic,matterenergy.in,496,2019,7,Ahmedabad,Gujarat,Energy Tech,"Electric Vehicles > Charging Solutions > Plug in Charging,
 Energy Storage Tech > Battery > Secondary Battery > Lithium ",Unfunded,301,1168322,,,"Saran Babu; Co-Founder ; Ex-From Around Here, Ethereal Machines. RV College Of Engineering
 Kumar Prasad Telikepalli; Co-Founder & CTO; Ex-Eaton, Mahindra Group. Indian Institute of Technology, Bombay MTech 2003
 Mohal Rajivbhai Lalbhai; Co-Founder & CEO; Co-Founder & CEO-Matter,Matter Energy | Ex-Ethereal Machines ,ARVIND PD COMPOSITES | The University of Sheffield BE 2014",,customersupport@matterenergy.in,-9560676418,"https://www.linkedin.com/in/saranspace/?originalSubdomain=in,
 https://www.linkedin.com/in/kumar-prasad-telikepalli-30b0981/,
 https://linkedin.com/in/mrlalbhai",https://linkedin.com/company/matterenergyindia,http://matterenergy.in,https://platform.tracxn.com/companies/l4i1Y3qD59jMZmOoziMP2PVxcJqRC8yr0nqsvZHmycQ/matterenergy.in
20.0,70,48.0,Prismforce,mohd.qasim@prismforce.ai,person (Tracxn),prismforce.com,191,2021,5,Mumbai,Maharashtra,Enterprise Applications,"IT Operations > ITSM > Workforce Management,
 HRTech > Workforce Analytics > Skill Mapping & Resource Allocation",Series A,200,10047681,928559,15400000,"Mohd Qasim; Co-Founder; mohd.qasim@prismforce.ai; Ex-McKinsey, Caterpillar. IIT Delhi BTech 2008, IIM Bangalore PGDM 2013
 Somnath Chatterjee; Co-Founder & CEO; somnath@prismforce.com; Ex-McKinsey, TCS. IIT Kharagpur BTech 2003, IIM Calcutta PGDM 2007","mohd.qasim@prismforce.ai,
 somnath@prismforce.com",support@prismforce.com,,"https://linkedin.com/in/mohdqasim,
 https://linkedin.com/in/somc",https://linkedin.com/company/prismforce,https://prismforce.com,https://platform.tracxn.com/companies/pZZo0fFi5nHcW1btukr6-_WP1DPMfoOezPuibhZlVdI/prismforce.com
20.0,70,38.8,ImmunoACT,atharva.karulkar@immunoact.com,person (Tracxn),immunoact.com,204,2018,8,Mumbai,Maharashtra,Life Sciences,Oncology > Drugs > Diversified > Cell Therapy,Series B,200,7992471,1204509,15872380,"Atharva Karulkar; Co-Founder; atharva.karulkar@immunoact.com; Co-Founder-ImmunoGen | IIT Bombay PhD 2022
 Rahul Purwar; Co-Founder & CEO; rahul.purwar@immunoact.com; Co-Founder-ImmunoGen | University of Lucknow BSc 1998,MSc 2000,Hannover Medical School Phd 2006
 Shirish Arya; Co-Founder & Director - Corporate Strategy & Business Development; shirish@immunoact.com; Co-Founder-ImmunoGen | Ex-Siesta Group,A.P. Moller - Maersk,P&O Nedlloyd,Focus 5 Project,P&O Nedlloyd | Rajasthan University, Jaipur BSc 1996,IMDR Pune MBA 2000","atharva.karulkar@immunoact.com,
 rahul.purwar@immunoact.com,
 shirish@immunoact.com",helpdesk@immunoact.com,,"https://linkedin.com/in/atharva-karulkar-106771146,
 https://linkedin.com/in/rahul-purwar-3187608a",https://linkedin.com/company/immunoact/about,https://immunoact.com,https://platform.tracxn.com/companies/ygR4vlIudNJsBejhPm8XIo7D5QCdykXb-mwF1eL08Xw/immunoact.com
20.0,60,72.2,Bargach Finance,careers@bargachfinance.in,company generic,bargachfinance.com,459,2019,7,Kolkata,West Bengal,Financial Services,Service Providers to Banks > Credit Brokers > Consumer Loans > Home Loans,Seed,200,1887844,26022,1843127,"Sumit Hans; Co-Founder & Ceo; Bargach Finance, ex-Bandhan Bank, ex-Yes Bank, Indian Institute of Banking and Finance, 2011
 Rahul Johri; Co-Founder; Ex- DBS Bank, Barclays, Standard Chartered Bank. Indian Institute of Technology 1989, XLRI Jamshedpur MBA 1991",,careers@bargachfinance.in,-7797516743,"https://linkedin.com/in/sumit-hans-b3ab2b9,
 https://www.linkedin.com/in/rahul-johri-090bb811/",https://linkedin.com/company/bargach-finance-pvt-ltd/about,https://bargachfinance.com,https://platform.tracxn.com/companies/R6n04IRsHFe2_jX5P_dm5ISS6yAvd5swfBCCvXS9nZ4/bargachfinance.com
20.0,60,67.3,AGEasy by Antara,support@ageasybyantara.com,company generic,ageasybyantara.com,247,2013,13,Gurugram,Haryana,HealthTech,Assistive Tech > E-Commerce Platforms,Unfunded,301,7474501,,,"Rajit Mehta; CEO & MD; Dr Lalpath Labs, Sheares Healthcare India Holdings, Max India, ex-Bank of America. UBS Chandigarh 1985",,support@ageasybyantara.com,-9911789820,https://linkedin.com/in/rajit-mehta-4b8b1327,,http://ageasybyantara.com,https://platform.tracxn.com/companies/dfvbwkCZxzBrXvsecGFjv6rXszngwzV_7zBhVt_q4Wk/ageasybyantara.com
20.0,60,59.2,Moonshine Technology,info@moonshinetechnology.com,company generic,moonshinetechnology.com,203,2017,9,Delhi,Delhi,Media & Entertainment,"Gambling Tech > Online Gambling Platforms > Horizontal,
 Mobile Gaming > Gaming Platforms > Real Money Gaming",Unfunded,301,71885107,,,"Navkiran Singh; Co-Founder & CEO; Ex-Tata Consultancy Services. Manipal Institute of Technology BEng 2012
 Varun Ganjoo; Co-Founder; Ex-Tata Consultancy Services. Manipal Institute of Technology BE 2012",,"info@moonshinetechnology.com,
 partnerships@baazigames.com",-9910209097,"https://www.linkedin.com/in/navkiran-singh-0015aa84/,
 https://www.linkedin.com/in/varun-ganjoo-20568498/",,http://moonshinetechnology.com,https://platform.tracxn.com/companies/J4daYwcDwK44-k0OjY51iUsTJMTXXCqIwDPmtZ2nEOY/moonshinetechnology.com
20.0,60,42.8,Draup,vamsee.tirukkala@draup.com,person (Tracxn),draup.com,221,2017,9,Bengaluru,Karnataka,Enterprise Applications,"Sales Force Automation > Lead Intelligence,
 HRTech > Workforce Analytics > Suite",Series A,200,9749976,788122,20000000,"Vamsee Tirukkala; Co-Founder & Chief Commercial Officer; vamsee.tirukkala@draup.com; Co-Founder Zinnov, ex-CEB. Government College of Engineering, Salem BE 1994,Lowa State University MS 1997",vamsee.tirukkala@draup.com,info@draup.com,-8559466680,,https://linkedin.com/company/draupplatform,https://draup.com,https://platform.tracxn.com/companies/Ib4zyXeq-YJyPD8d4MEyI_23pHVT3d1SGZrPG7OfLSo/draup.com
20.0,60,39.3,BBETTER,care@monksays.co,company generic,bbetter.co,183,2017,9,Hyderabad,Telangana,Life Sciences,Nutraceuticals Tech > Dietary Supplements > Disease Specific > Diversified,Seed,200,5240113,945002,1738835,"Varun Jampana; Co-Founder; Ex-Hindustan Biosciences, Smartmonk Innovations, Capital One, Alcatel-Lucent Enterprise. Osmania University BE 2007, University of Louisville MS 2009
 Srikanth Ch; Co-Founder & CEO; Ex-VOONIK, Lookup.to, RecommerceHub, PriceShred.com. Shanmugha Arts, Science, Technology and Research Academy BTEch 2007, University of Aberdeen MBA 2011",,care@monksays.co,-8125599905,"https://linkedin.com/in/varunjampana,
 https://linkedin.com/in/chsrikanth",https://linkedin.com/company/bbetter-healthcare,https://bbetter.co,https://platform.tracxn.com/companies/JFS9hK2L9d6mkLuFq9_wjit7TxSQnMpwz-K0B-KrKmI/bbetter.co
20.0,50,65.3,NSDL Payments Bank,care@nsdlbank.co.in,company generic,nsdlbank.com,215,2015,11,Mumbai,Maharashtra,FinTech,"Payments > Enablers > White Label Solutions > Wallets > Banks,
 Banking Tech > Internet First Banks > Digital Native Ban",Unfunded,301,86942967,,,,,care@nsdlbank.co.in,-2242022009,,https://linkedin.com/company/nsdl-payments-bank-limited,http://nsdlbank.com,https://platform.tracxn.com/companies/WgaGodwXaza3L7HvxcxRl77KbYISvUS9I9Ix5uF2CyE/nsdlbank.com
20.0,50,38.2,XtracapNeo,info@xtracapindia.com,company generic,xtracapneo.com,193,2017,9,Delhi,Delhi,FinTech,Alternative Lending > Online Lenders > Business Loans > Trade Finance > Invoice Financing > Direct Lender,Seed,200,,,603885,"Nitin Verma; Co-Founder & VP; Ex-iBoss Tech Solutions, Accenture. Amity University Delhi BTech 2011
 Gopi Krishna U; Co-Founder; Ex-Aviva, ICICI Bank, BASIX. Centre for Management Education Vamnicom MBA 2002
 Mohammed Riaz; Co-Founder & CEO & Managing Director; Ex-Connect India E-Commerce Services, BASIX, Aviva. Delhi University 1987, Delhi School of Economics 1989",,info@xtracapindia.com,,"https://linkedin.com/in/nitin-verma-44226372,
 https://linkedin.com/in/gopikrishna,
 https://linkedin.com/in/mohammed-riaz-70691ab",https://linkedin.com/showcase/xtracap-fintech/about,https://www.xtracapneo.com/,https://platform.tracxn.com/companies/JAxNN_OZqSp7SKyDheuvW8AUrzUSnmobV66jcSHJL54/xtracapneo.com
20.0,40,54.9,AARAN 1 Engineering,gavin.price13@gmail.com,person (SignalHire),aaran1engineering.com,222,2017,9,Hyderabad,Telangana,Industrial Goods and Manufacturing,,Seed,200,3054796,172911,685200,"Gavin Price; Managing Director; Ex-UPR ENGINEERING, Jiangyin UNI-POL, Reginson Engineering.",,,,https://linkedin.com/in/gavin-price-5aa12b56,https://linkedin.com/company/aaran-1-engineering-pvt-ltd,https://aaran1engineering.com,https://platform.tracxn.com/companies/n8iwGdRDjw7vgA6cvPQV_Rvot-gs6BoIM5QdOXx2orc/aaran1engineering.com
20.0,40,44.9,New Shop,,,thenewshop.in,232,2019,7,Delhi,Delhi,Retail,Retail Chains > Horizontal > Convenience Stores,Series B,301,996650,,4866932,"Mani Gyawali; Co-Founder; Co-Founder ProductX Ventures, ex-Smartican. University of Louisiana at Lafayette BS 2014
 Charak Almast; Co-Founder; Co-Founder ProductX Ventures, ex-Smartican. University of Louisiana at Lafayette BSc 2013
 Aastha Almast; Co-Founder; Ex-Co-Founder Smartican, S&P Global Market Intelligence, Bank of America Merrill Lynch. Hindu College BA 2006, Pearl Academy of Fashion PGDM 2011",,,,"linkedin.com/in/manigyawali,
 linkedin.com/in/manigyawali,
 https://linkedin.com/in/manigyawali,
 linkedin.com/in/charakalmast,
 linkedin.com/in/charakalmast,
 https://linkedin.com/in/charakalmast,
 https://www.linkedin.com/in/aastha-almast-28733023",https://linkedin.com/company/thenewshopofficial,http://thenewshop.in,https://platform.tracxn.com/companies/MvCbTBQOsaIzl8zk86yG9m49FGCRE90o521OMoKkDr8/thenewshop.in
20.0,40,43.6,Rupitol Finance,contact@rupitol.com,company generic,rupitol.com,256,2018,8,Udaipur,Rajasthan,Financial Services,Consumer and SME Loans > SME Loans > Diversified,Series A,200,5919499,766793,2224266,,,contact@rupitol.com,-8955971964,,https://linkedin.com/company/rupitol,https://www.rupitol.com/,https://platform.tracxn.com/companies/ObusEnRBG9RIoVO5mCBl3fUwJSgskJuGTCijBSXzAaI/rupitol.com
20.0,30,46.4,OPG Mobility,,,okayaev.com,275,2020,6,Delhi,Delhi,Energy Tech,Electric Vehicles > Automaker > Two Wheelers > Scooters,Unfunded,301,24122280,,,Om Prakash Gupta; Co-Founder,,,,,https://linkedin.com/company/okaya-electric-vehicle,http://okayaev.com,https://platform.tracxn.com/companies/T-UMhL5uaG3j0MUHLfaHGQjuxLlv43nliND1cn0W8nw/okayaev.com
20.0,30,40.8,Divine,contact@divinetalk.in,company generic,divinetalk.in,268,2022,4,Mumbai,Maharashtra,Consumer,"Local Services > Astrology,
 Religion Tech > Ecommerce > Services > Astrology",Seed,200,793384,14926,2000000,,,contact@divinetalk.in,,,https://linkedin.com/company/divinetalk,https://divinetalk.in,https://platform.tracxn.com/companies/1RV9ZJ_AebVw1JcL7QtDY-mZFMpXBbErBeBO8y_fY8s/divinetalk.in
20.0,20,56.0,Trustwell Hospitals,,,trustwellhospitals.com,223,2019,7,Bengaluru,Karnataka,Healthcare,Hospitals > Multispecialty Hospitals,Seed,200,11111791,231354,992140,Guruprasad B R; CEO; CEO-Trustwell Hospitals,,,,,https://linkedin.com/company/trustwellhospitalsofficial,https://www.trustwellhospitals.com/,https://platform.tracxn.com/companies/EXOaDQgHkx9LAhSH91QCViuO75AcJASjvDm51M4JRhk/trustwellhospitals.com
20.0,10,42.4,IMBOS India,,,imbosindia.com,195,2021,5,,,,,Seed,200,2666643,79072,626600,,,,,,,https://www.imbosindia.com/,https://platform.tracxn.com/companies/pnziGYVRRJW2WR-HXg9bScXZHVYBjJI1KIAYCfarnK8/imbosindia.com
22.0,90,54.0,The Postcard Hotel,akanksha@postcardresorts.com,person (Tracxn),postcardresorts.com,239,2018,8,Gurugram,Haryana,Travel and Hospitality,Hotels > Standalone Hotels,Seed,200,3715630,,2147141,"Akanksha Lamba; Co-Founder; akanksha@postcardresorts.com
 Raman Bansal; Co-Founder & CFO; EazyDiner, ex-The Oberoi Group. Delhi University BCom 2003, Amity University MBA 2007
 Kapil Chopra; Co-Founder & CEO; Ex-The Oberoi Group.",akanksha@postcardresorts.com,book@postcardresorts.com,-7999555131,"https://linkedin.com/in/akanksha-lamba-638ab91b9,
 https://linkedin.com/in/raman-bansal-84679321,
 https://linkedin.com/in/kapil-chopra-454849117",https://linkedin.com/company/the-untitled,https://www.postcardresorts.com/,https://platform.tracxn.com/companies/nsW-MX-9-0T3tzj6fl08W1_QBe_dCBvI464lxosoTI4/postcardresorts.com
22.0,90,42.8,Aham Housing Finance,venky@ahamhfc.com,person (Tracxn),ahamhfc.com,221,2017,9,Chennai,Tamil Nadu,Financial Services,Consumer and SME Loans > Consumer Loans > Home Loans,Series A,200,1586637,,4865254,"Venkatesh Kannappan; Founder & CEO & Managing Director; venky@ahamhfc.com; Ex-Hinduja Housing Finance, YES BANK, HDFC Bank, Apollo Tyres. Sriram Engineering College BE 1997, Bharat Vidyapeet's Institute of Management MBA 1999",venky@ahamhfc.com,logith@ahamhfc.com,-4440062560,https://linkedin.com/in/venkatesh-kannappan-4a719b10,https://linkedin.com/company/ahamhfc/about,https://ahamhfc.com,https://platform.tracxn.com/companies/TuumwW4CxeqbvYQh9zVCGJeiYwt-X3OpMKzBUbJM-eY/ahamhfc.com
22.0,80,63.9,Emoha,priyanka.gupta@emoha.com,person (Tracxn),emoha.com,344,2018,8,Gurugram,Haryana,HealthTech,"Local Services > Caregivers > Senior Care > Own Fleet,
 Healthcare Booking Platforms > Home Healthcare > Caregivers,
 As",Series B,200,8046815,,16379487,"Priyanka Gupta; Head of Finance; priyanka.gupta@emoha.com; Head of Finance - Emoha
 Saumyajit Roy; Co-Founder & CEO; saumyajit.roy@emoha.com; Ex-Founder Ignox Labs, Antara Senior Living, JLL, RMSI. Indian School of Business MBA 2008","priyanka.gupta@emoha.com,
 saumyajit.roy@emoha.com",eldersfirst@emoha.com,-18002035044,"https://www.linkedin.com/in/priyanka-gupta-07397645/,
 http://www.linkedin.com/in/priyanka-gupta-07397645,
 https://linkedin.com/in/saumyajit-roy-a3a0976",https://linkedin.com/company/road2recovery,https://emoha.com,https://platform.tracxn.com/companies/2ekyVB-Xl1JOrCb_AIklqfdEHHoqHaJxH8afJEoCP5A/emoha.com
22.0,80,61.2,Housr,deepak.anand@housr.in,person (Tracxn),housr.in,316,2018,8,Gurugram,Haryana,Consumer,Residential Real Estate Tech > Home Rentals > Managed,Series A,200,6420830,,13744465,"Deepak Anand; Co-Founder & CEO; deepak.anand@housr.in; Delhi University BCom,
 Kalpesh Mehta; Co-Founder; kalpesh.mehta@housr.in; Founder Tribeca Developers, Ex-Lehman Brothers, Deloitte Consulting, The Carlyle Group. The University of Texas at Austin BS 2000, The Wharton School MBA 2006","deepak.anand@housr.in,
 kalpesh.mehta@housr.in",social@housr.in,-9090908687,"https://linkedin.com/in/deepakanandhtmediahindustan,
 https://linkedin.com/in/kalpesh-mehta-97b590",https://linkedin.com/company/housr-co-living,https://housr.in,https://platform.tracxn.com/companies/zVJJpQYqA7ecIU8shu4iGA_Ms_wLxvSQdZ-gV0V81sU/housr.in
22.0,80,59.6,Maiz,veer@maiz.in,person (Tracxn),maiz.in,298,2018,8,Mumbai,Maharashtra,Food and Agriculture,Food Service Chains > Restaurants > Limited Service > Mexican,Series A,200,5234940,,3709482,"Veer Bhartiya; Founder & CEO; veer@maiz.in; Founder & CEO Maiz Kitchens, ex-PICO Capital. UCLA BA 2015",veer@maiz.in,info@maiz.in,,https://www.linkedin.com/in/veer-bhartiya-26b8b483/,https://linkedin.com/company/maix-mexican-kitchen,https://www.maiz.in/,https://platform.tracxn.com/companies/p4kipSVbJkVHQYl2hqtSjM5-GR-MwNu0FuQeD4JwXsw/maiz.in
22.0,80,57.8,GrayQuest,rishab@grayquest.com,person (Tracxn),grayquest.com,253,2017,9,Mumbai,Maharashtra,EdTech,"Payments > Business Payments > Industry Specific > Schools,
 K-12 EdTech > School IT > Finance > Fee Payment,
 Higher Ed",Series B,200,2905565,,19468966,"Rahul Mehta; Co-Founder; Chandan Steel, University of Mumbai, 2008
 Rishab Mehta; Co-Founder & CEO; rishab@grayquest.com; Babson College BS",rishab@grayquest.com,support@grayquest.com,-9324506993,"https://www.linkedin.com/in/rahul-mehta-6aba1271/,
 https://linkedin.com/in/rishab-mehta-b2963357",https://linkedin.com/company/grayquest,https://grayquest.com,https://platform.tracxn.com/companies/AUdM1M9rz4d_ET4-tfhCzYSxlf0La6VAX839Ug0qgvw/grayquest.com
22.0,80,57.2,Mokobara,navin@mokobara.com,person (Tracxn),mokobara.com,236,2019,7,Bengaluru,Karnataka,Consumer,"Fashion Tech > B2C Commerce > Accessories > Luggage > Internet First Brands,
 Fashion Accessories > Bags & Luggage > Tra",Series B,200,28439124,,24054983,"Sangeet Agrawal; Co-Founder ; Mokobara, ex-Flipkart, ex-Urban Ladder, Vit University vellore, 2011
 Navin Parwal; Co-Founder & CMO; navin@mokobara.com; Ex-Uber, Urban Ladder, balalaika, Dream2Door. Pearl Academy BA 2008",navin@mokobara.com,support@mokobara.com,-8904892525,"https://linkedin.com/in/sangeet-agrawal-2260734a,
 https://linkedin.com/in/navinparwal",https://linkedin.com/company/mokobara,https://mokobara.com,https://platform.tracxn.com/companies/Pw-x1Bwk2NFXA2V0vvNufLP-dGUyREPVeZuQzpvS4c8/mokobara.com
22.0,80,54.2,Fashor,priyanka@fashor.com,person (Tracxn),fashor.com,214,2017,9,Chennai,Tamil Nadu,Consumer Goods,"Fashion Tech > B2C Commerce > Apparel > Ethnic Wear > Women > Internet First Brand,
 Apparel Brands > Ethnic Wear > Wome",Seed,200,9111824,,6233374,"Priyanka Kankaria; Co-Founder; priyanka@fashor.com
 Vikram Kankaria; Co-Founder & CEO; vikram@fashor.com; Ex-Trans Corporate Advisory, MAPE Advisory Group, GE Capital. Loyola College BCom 2001, University of Madras MCom 2003","priyanka@fashor.com,
 vikram@fashor.com",care@fashor.com,-9884222209,"https://linkedin.com/in/priyanka-kankaria-92191b183,
 https://linkedin.com/in/vikram-kankaria-0956102",https://linkedin.com/company/fashor,https://fashor.com,https://platform.tracxn.com/companies/EkZY9uS7XxixWOFSakq49YHy_-BSxuGCc-r01UfD7ks/fashor.com
22.0,80,53.1,Matel,sunil.patel@matel.co.in,person (Tracxn),matel.co.in,202,2017,9,Pune,Maharashtra,Energy Tech,"Electric Vehicles > Components > Powertrain Systems > Multi Category,
 Auto Components > Powertrain System",Series A,200,5991054,,4000000,"Netaji C Patro; Co-Founder & CBO; 66165f668cc4fe5a387f0766
 Sunil Patel; Co-Founder & CEO; sunil.patel@matel.co.in; Ex-Bajaj Auto, Crompton Greaves, Benn Electricals.",sunil.patel@matel.co.in,sales@matel.co.in,,https://linkedin.com/in/sunil-p-71852813,https://linkedin.com/company/matel-india-,https://www.matel.co.in/,https://platform.tracxn.com/companies/H3pTuM4rPoOoQ-lw9LSxIHSXjz4w5xpP9KFXeE1DGvE/matel.co.in
22.0,80,52.3,Keus,ashwik@keus.in,person (Tracxn),keus.in,322,2017,9,Hyderabad,Telangana,High Tech,"Smart Homes > Home Automation Controllers > Hubs,
 Energy Efficiency Tech > Power Management Devices > Smart Switches an",Series B,200,4480301,,12100000,"Ashwik Reddy; Co-Founder & CTO; ashwik@keus.in; Co-Founder & CTO-Keus | Ex-Co-Founder Vikilabs,Bookpad | IITG BTech 2014
 Brijesh Chandwani; Co-Founder & Managing Director; brijesh@keus.in; Co-Founder & Managing Director-Keus,Singularity Strategic | Chaitanya Bharathi Institute Of Technology 1994
 Subram Kapoor; Co-Founder & Executive Director; subram@keus.in; Co-Founder & Executive Director-Keus,StoneLife
 Dhruv Bansal; Co-Founder & CGO; dhruv@keus.in; Co-Founder & CGO-Keus | Ex-Co-Founder Vikilabs | Vellore Institute of Technology 2013
 Vishnu Nimmagadda; Co-Founder & CPO; vishnu@keus.in; Co-Founder & CPO-Keus | Ex-Co-Founder Vikilabs,Goldman Sachs | IIT Guwahati BTech 2013","ashwik@keus.in,
 brijesh@keus.in,
 subram@keus.in,
 dhruv@keus.in,
 vishnu@keus.in",info@keus.in,-9392905088,"https://linkedin.com/in/ashwik-reddy-a4982121,
 https://linkedin.com/in/brijesh-chandwani-076215b3,
 https://linkedin.com/in/subramkapoor,
 https://linkedin.com/in/bansaldhruv1,
 https://linkedin.com/in/vishnu-nimmagadda-728a445b",https://linkedin.com/company/keus-smart-home,https://www.keus.in/,https://platform.tracxn.com/companies/qcruR7O_FivLubMijXV1AvWXI2u2vhLZM3RWn0l5_Gg/keus.in
22.0,80,51.8,Fresh Bus,sudhakar@freshbus.com,person (Tracxn),freshbus.com,242,2019,7,Bengaluru,Karnataka,Consumer,"Online Travel > Transportation > Bus > Own Fleet,
 Road Transport Tech > Mass Transit > Bus > Intercity > Own Fleet",Series A,200,3109510,,14510002,Sudhakar Reddy Chirra; Founder & Chief Electric Officer; sudhakar@freshbus.com; Ex-Founder AbhiBus. Anna University BE 2005,sudhakar@freshbus.com,care@freshbus.com,-7075511638,http://linkedin.com/in/sudhakarchirra,https://linkedin.com/company/freshbus_india,https://www.freshbus.com/,https://platform.tracxn.com/companies/DTax-D_SLC-E42apRArBTKSOpbXiDmF0QQjl5mddlio/freshbus.com
